TIME,1. sick,2. healthy,
256.0,76.0,54.0,
257.0,76.0,55.0,
258.0,74.0,55.0,
259.0,71.0,60.0,
260.0,77.0,58.0,
261.0,83.0,62.0,
262.0,79.0,64.0,
263.0,79.0,73.0,
264.0,80.0,74.0,
265.0,81.0,77.0,
266.0,81.0,80.0,
267.0,82.0,79.0,
268.0,78.0,84.0,
269.0,84.0,84.0,
270.0,88.0,85.0,
271.0,85.0,88.0,
272.0,83.0,84.0,
273.0,85.0,81.0,
274.0,89.0,72.0,
275.0,95.0,66.0,
276.0,95.0,66.0,
277.0,97.0,67.0,
278.0,100.0,58.0,
279.0,98.0,60.0,
280.0,91.0,62.0,
281.0,89.0,63.0,
282.0,91.0,59.0,
283.0,92.0,59.0,
284.0,89.0,61.0,
285.0,90.0,61.0,
286.0,88.0,63.0,
287.0,83.0,69.0,
288.0,87.0,64.0,
289.0,91.0,59.0,
290.0,92.0,58.0,
291.0,89.0,62.0,
292.0,89.0,61.0,
293.0,89.0,54.0,
294.0,92.0,51.0,
295.0,91.0,50.0,
296.0,87.0,49.0,
297.0,86.0,46.0,
298.0,88.0,44.0,
299.0,90.0,49.0,
300.0,83.0,52.0,
301.0,86.0,49.0,
302.0,82.0,51.0,
303.0,80.0,48.0,
304.0,82.0,48.0,
305.0,81.0,51.0,
306.0,80.0,54.0,
307.0,75.0,56.0,
308.0,79.0,58.0,
309.0,80.0,63.0,
310.0,82.0,61.0,
311.0,79.0,62.0,
312.0,79.0,69.0,
313.0,82.0,74.0,
314.0,79.0,73.0,
315.0,87.0,61.0,
316.0,85.0,58.0,
317.0,80.0,58.0,
318.0,79.0,60.0,
319.0,75.0,64.0,
320.0,70.0,62.0,
321.0,70.0,63.0,
322.0,72.0,70.0,
323.0,71.0,74.0,
324.0,77.0,66.0,
325.0,73.0,63.0,
326.0,73.0,63.0,
327.0,79.0,59.0,
328.0,79.0,60.0,
329.0,77.0,65.0,
330.0,76.0,61.0,
331.0,77.0,58.0,
332.0,77.0,54.0,
333.0,80.0,51.0,
334.0,79.0,55.0,
335.0,76.0,54.0,
336.0,78.0,57.0,
337.0,82.0,54.0,
338.0,82.0,55.0,
339.0,75.0,64.0,
340.0,75.0,67.0,
341.0,75.0,60.0,
342.0,75.0,58.0,
343.0,75.0,59.0,
344.0,78.0,55.0,
345.0,81.0,51.0,
346.0,85.0,50.0,
347.0,83.0,46.0,
348.0,81.0,45.0,
349.0,83.0,51.0,
350.0,80.0,60.0,
351.0,78.0,57.0,
352.0,73.0,59.0,
353.0,67.0,60.0,
354.0,69.0,51.0,
355.0,73.0,48.0,
356.0,74.0,44.0,
357.0,73.0,47.0,
358.0,76.0,50.0,
359.0,76.0,50.0,
360.0,76.0,48.0,
361.0,74.0,46.0,
362.0,77.0,48.0,
363.0,77.0,50.0,
364.0,78.0,54.0,
365.0,79.0,52.0,
366.0,77.0,54.0,
367.0,78.0,58.0,
368.0,77.0,63.0,
369.0,78.0,62.0,
370.0,79.0,60.0,
371.0,77.0,60.0,
372.0,79.0,58.0,
373.0,82.0,57.0,
374.0,81.0,56.0,
375.0,85.0,52.0,
376.0,89.0,50.0,
377.0,91.0,48.0,
378.0,91.0,44.0,
379.0,93.0,42.0,
380.0,89.0,38.0,
381.0,85.0,44.0,
382.0,92.0,39.0,
383.0,95.0,42.0,
384.0,95.0,43.0,
385.0,95.0,45.0,
386.0,94.0,47.0,
387.0,92.0,48.0,
388.0,88.0,49.0,
389.0,83.0,50.0,
390.0,82.0,48.0,
391.0,80.0,49.0,
392.0,80.0,49.0,
393.0,84.0,47.0,
394.0,82.0,44.0,
395.0,82.0,46.0,
396.0,86.0,44.0,
397.0,87.0,50.0,
398.0,88.0,53.0,
399.0,87.0,52.0,
400.0,87.0,48.0,
401.0,87.0,54.0,
402.0,84.0,54.0,
403.0,84.0,54.0,
404.0,85.0,55.0,
405.0,85.0,51.0,
406.0,87.0,51.0,
407.0,84.0,51.0,
408.0,82.0,54.0,
409.0,76.0,57.0,
410.0,79.0,52.0,
411.0,79.0,48.0,
412.0,81.0,44.0,
413.0,76.0,48.0,
414.0,78.0,52.0,
415.0,75.0,55.0,
416.0,74.0,54.0,
417.0,74.0,51.0,
418.0,77.0,49.0,
419.0,71.0,53.0,
420.0,69.0,56.0,
421.0,67.0,56.0,
422.0,68.0,56.0,
423.0,66.0,54.0,
424.0,68.0,52.0,
425.0,69.0,49.0,
426.0,69.0,51.0,
427.0,68.0,50.0,
428.0,71.0,50.0,
429.0,72.0,45.0,
430.0,73.0,44.0,
431.0,72.0,44.0,
432.0,71.0,41.0,
433.0,71.0,43.0,
434.0,74.0,47.0,
435.0,78.0,43.0,
436.0,80.0,43.0,
437.0,75.0,44.0,
438.0,73.0,45.0,
439.0,74.0,42.0,
440.0,73.0,44.0,
441.0,68.0,44.0,
442.0,69.0,47.0,
443.0,70.0,44.0,
444.0,65.0,50.0,
445.0,66.0,49.0,
446.0,66.0,45.0,
447.0,67.0,46.0,
448.0,69.0,47.0,
449.0,70.0,51.0,
450.0,66.0,54.0,
451.0,65.0,57.0,
452.0,66.0,53.0,
453.0,66.0,59.0,
454.0,70.0,65.0,
455.0,69.0,63.0,
456.0,71.0,66.0,
457.0,74.0,64.0,
458.0,76.0,60.0,
459.0,76.0,55.0,
460.0,77.0,53.0,
461.0,77.0,57.0,
462.0,79.0,61.0,
463.0,77.0,64.0,
464.0,78.0,61.0,
465.0,78.0,58.0,
466.0,77.0,55.0,
467.0,77.0,60.0,
468.0,78.0,58.0,
469.0,77.0,59.0,
470.0,76.0,55.0,
471.0,76.0,58.0,
472.0,73.0,55.0,
473.0,79.0,50.0,
474.0,72.0,49.0,
475.0,71.0,51.0,
476.0,71.0,54.0,
477.0,72.0,61.0,
478.0,69.0,64.0,
479.0,75.0,60.0,
480.0,82.0,55.0,
481.0,79.0,56.0,
482.0,89.0,55.0,
483.0,93.0,46.0,
484.0,96.0,46.0,
485.0,100.0,49.0,
486.0,100.0,51.0,
487.0,97.0,53.0,
488.0,95.0,54.0,
489.0,92.0,58.0,
490.0,93.0,60.0,
491.0,88.0,61.0,
492.0,91.0,58.0,
493.0,96.0,62.0,
494.0,92.0,59.0,
495.0,94.0,59.0,
496.0,100.0,51.0,
497.0,101.0,46.0,
498.0,105.0,48.0,
499.0,106.0,54.0,
500.0,108.0,53.0,
501.0,106.0,54.0,
502.0,108.0,52.0,
503.0,106.0,51.0,
504.0,110.0,48.0,
505.0,115.0,51.0,
506.0,118.0,48.0,
507.0,121.0,50.0,
508.0,120.0,56.0,
509.0,123.0,54.0,
510.0,121.0,55.0,
511.0,123.0,53.0,
512.0,126.0,55.0,
513.0,124.0,58.0,
514.0,126.0,62.0,
515.0,131.0,60.0,
516.0,134.0,61.0,
517.0,128.0,64.0,
518.0,125.0,64.0,
519.0,123.0,60.0,
520.0,121.0,59.0,
521.0,118.0,64.0,
522.0,119.0,66.0,
523.0,114.0,62.0,
524.0,112.0,64.0,
525.0,111.0,60.0,
526.0,116.0,62.0,
527.0,109.0,66.0,
528.0,108.0,67.0,
529.0,107.0,62.0,
530.0,106.0,61.0,
531.0,108.0,59.0,
532.0,106.0,60.0,
533.0,112.0,56.0,
534.0,109.0,58.0,
535.0,110.0,50.0,
536.0,110.0,53.0,
537.0,103.0,51.0,
538.0,104.0,53.0,
539.0,99.0,59.0,
540.0,95.0,56.0,
541.0,96.0,61.0,
542.0,92.0,55.0,
543.0,95.0,57.0,
544.0,92.0,53.0,
545.0,94.0,48.0,
546.0,96.0,48.0,
547.0,86.0,47.0,
548.0,86.0,45.0,
549.0,88.0,47.0,
550.0,86.0,50.0,
551.0,83.0,55.0,
552.0,81.0,56.0,
553.0,87.0,52.0,
554.0,89.0,54.0,
555.0,91.0,52.0,
556.0,92.0,54.0,
557.0,96.0,54.0,
558.0,99.0,53.0,
559.0,98.0,55.0,
560.0,98.0,58.0,
561.0,99.0,61.0,
562.0,99.0,59.0,
563.0,99.0,61.0,
564.0,95.0,70.0,
565.0,97.0,70.0,
566.0,100.0,64.0,
567.0,105.0,64.0,
568.0,106.0,58.0,
569.0,104.0,58.0,
570.0,111.0,49.0,
571.0,112.0,48.0,
572.0,110.0,42.0,
573.0,105.0,48.0,
574.0,102.0,50.0,
575.0,107.0,51.0,
576.0,110.0,49.0,
577.0,110.0,49.0,
578.0,108.0,46.0,
579.0,108.0,44.0,
580.0,102.0,50.0,
581.0,97.0,54.0,
582.0,101.0,54.0,
583.0,97.0,62.0,
584.0,98.0,56.0,
585.0,93.0,59.0,
586.0,96.0,60.0,
587.0,98.0,56.0,
588.0,99.0,61.0,
589.0,102.0,57.0,
590.0,106.0,52.0,
591.0,105.0,53.0,
592.0,103.0,51.0,
593.0,106.0,49.0,
594.0,105.0,51.0,
595.0,104.0,52.0,
596.0,105.0,50.0,
597.0,107.0,53.0,
598.0,110.0,50.0,
599.0,108.0,54.0,
600.0,109.0,54.0,
601.0,106.0,62.0,
602.0,107.0,62.0,
603.0,110.0,57.0,
604.0,112.0,55.0,
605.0,104.0,63.0,
606.0,98.0,64.0,
607.0,101.0,62.0,
608.0,98.0,72.0,
609.0,96.0,77.0,
610.0,95.0,78.0,
611.0,100.0,74.0,
612.0,100.0,82.0,
613.0,100.0,73.0,
614.0,102.0,77.0,
615.0,98.0,73.0,
616.0,100.0,70.0,
617.0,98.0,66.0,
618.0,107.0,62.0,
619.0,108.0,65.0,
620.0,110.0,60.0,
621.0,110.0,62.0,
622.0,113.0,57.0,
623.0,113.0,62.0,
624.0,111.0,61.0,
625.0,110.0,68.0,
626.0,108.0,66.0,
627.0,106.0,65.0,
628.0,105.0,63.0,
629.0,104.0,60.0,
630.0,105.0,53.0,
631.0,102.0,60.0,
632.0,96.0,61.0,
633.0,98.0,67.0,
634.0,97.0,68.0,
635.0,90.0,73.0,
636.0,88.0,77.0,
637.0,82.0,76.0,
638.0,86.0,71.0,
639.0,87.0,71.0,
640.0,88.0,67.0,
641.0,87.0,71.0,
642.0,90.0,71.0,
643.0,91.0,70.0,
644.0,88.0,68.0,
645.0,90.0,68.0,
646.0,90.0,61.0,
647.0,91.0,67.0,
648.0,88.0,69.0,
649.0,94.0,69.0,
650.0,97.0,66.0,
651.0,102.0,64.0,
652.0,99.0,60.0,
653.0,102.0,56.0,
654.0,98.0,61.0,
655.0,94.0,65.0,
656.0,90.0,65.0,
657.0,89.0,66.0,
658.0,91.0,66.0,
659.0,88.0,69.0,
660.0,84.0,69.0,
661.0,87.0,63.0,
662.0,86.0,67.0,
663.0,87.0,60.0,
664.0,86.0,63.0,
665.0,85.0,62.0,
666.0,85.0,62.0,
667.0,91.0,59.0,
668.0,91.0,59.0,
669.0,88.0,59.0,
670.0,90.0,57.0,
671.0,88.0,55.0,
672.0,92.0,53.0,
673.0,91.0,52.0,
674.0,95.0,53.0,
675.0,91.0,55.0,
676.0,86.0,55.0,
677.0,87.0,52.0,
678.0,87.0,49.0,
679.0,88.0,50.0,
680.0,86.0,47.0,
681.0,92.0,45.0,
682.0,96.0,41.0,
683.0,96.0,40.0,
684.0,98.0,45.0,
685.0,93.0,51.0,
686.0,98.0,48.0,
687.0,97.0,48.0,
688.0,93.0,52.0,
689.0,85.0,51.0,
690.0,84.0,55.0,
691.0,74.0,58.0,
692.0,77.0,55.0,
693.0,79.0,48.0,
694.0,82.0,46.0,
695.0,86.0,46.0,
696.0,84.0,47.0,
697.0,84.0,49.0,
698.0,87.0,48.0,
699.0,90.0,51.0,
700.0,91.0,54.0,
701.0,83.0,53.0,
702.0,82.0,56.0,
703.0,82.0,55.0,
704.0,87.0,50.0,
705.0,87.0,54.0,
706.0,80.0,54.0,
707.0,85.0,45.0,
708.0,81.0,50.0,
709.0,78.0,50.0,
710.0,78.0,44.0,
711.0,77.0,45.0,
712.0,77.0,43.0,
713.0,75.0,42.0,
714.0,74.0,42.0,
715.0,74.0,44.0,
716.0,73.0,48.0,
717.0,75.0,46.0,
718.0,73.0,42.0,
719.0,70.0,44.0,
720.0,71.0,48.0,
721.0,71.0,48.0,
722.0,71.0,45.0,
723.0,74.0,41.0,
724.0,71.0,42.0,
725.0,70.0,45.0,
726.0,72.0,47.0,
727.0,69.0,53.0,
728.0,71.0,53.0,
729.0,72.0,54.0,
730.0,76.0,57.0,
731.0,80.0,52.0,
732.0,77.0,46.0,
733.0,85.0,45.0,
734.0,86.0,47.0,
735.0,88.0,45.0,
736.0,86.0,42.0,
737.0,86.0,45.0,
738.0,87.0,45.0,
739.0,88.0,40.0,
740.0,87.0,41.0,
741.0,86.0,40.0,
742.0,82.0,41.0,
743.0,83.0,39.0,
744.0,80.0,42.0,
745.0,77.0,42.0,
746.0,76.0,38.0,
747.0,76.0,44.0,
748.0,75.0,45.0,
749.0,75.0,44.0,
750.0,68.0,48.0,
751.0,74.0,48.0,
752.0,76.0,48.0,
753.0,71.0,51.0,
754.0,69.0,56.0,
755.0,71.0,52.0,
756.0,72.0,48.0,
757.0,73.0,43.0,
758.0,77.0,40.0,
759.0,72.0,43.0,
760.0,70.0,46.0,
761.0,70.0,46.0,
762.0,68.0,45.0,
763.0,65.0,51.0,
764.0,65.0,49.0,
765.0,65.0,50.0,
766.0,65.0,51.0,
767.0,65.0,54.0,
768.0,67.0,49.0,
769.0,66.0,49.0,
770.0,69.0,47.0,
771.0,70.0,50.0,
772.0,67.0,51.0,
773.0,65.0,49.0,
774.0,65.0,46.0,
775.0,65.0,43.0,
776.0,66.0,48.0,
777.0,68.0,48.0,
778.0,70.0,47.0,
779.0,68.0,49.0,
780.0,74.0,45.0,
781.0,75.0,44.0,
782.0,78.0,43.0,
783.0,80.0,39.0,
784.0,77.0,38.0,
785.0,80.0,34.0,
786.0,81.0,35.0,
787.0,78.0,38.0,
788.0,75.0,43.0,
789.0,75.0,47.0,
790.0,72.0,49.0,
791.0,71.0,46.0,
792.0,77.0,43.0,
793.0,75.0,40.0,
794.0,70.0,44.0,
795.0,69.0,47.0,
796.0,70.0,48.0,
797.0,71.0,45.0,
798.0,68.0,43.0,
799.0,68.0,39.0,
800.0,66.0,41.0,
801.0,66.0,41.0,
802.0,66.0,41.0,
803.0,68.0,39.0,
804.0,69.0,42.0,
805.0,67.0,44.0,
806.0,70.0,42.0,
807.0,72.0,42.0,
808.0,72.0,43.0,
809.0,70.0,44.0,
810.0,70.0,45.0,
811.0,71.0,43.0,
812.0,65.0,47.0,
813.0,67.0,47.0,
814.0,66.0,41.0,
815.0,63.0,44.0,
816.0,59.0,45.0,
817.0,57.0,44.0,
818.0,56.0,44.0,
819.0,56.0,44.0,
820.0,57.0,42.0,
821.0,61.0,41.0,
822.0,59.0,41.0,
823.0,57.0,39.0,
824.0,56.0,37.0,
825.0,57.0,38.0,
826.0,58.0,39.0,
827.0,62.0,37.0,
828.0,63.0,35.0,
829.0,62.0,34.0,
830.0,58.0,36.0,
831.0,58.0,32.0,
832.0,57.0,33.0,
833.0,57.0,37.0,
834.0,61.0,42.0,
835.0,63.0,42.0,
836.0,60.0,42.0,
837.0,64.0,44.0,
838.0,66.0,48.0,
839.0,63.0,44.0,
840.0,63.0,44.0,
841.0,65.0,42.0,
842.0,65.0,42.0,
843.0,65.0,41.0,
844.0,65.0,43.0,
845.0,66.0,42.0,
846.0,69.0,37.0,
847.0,62.0,32.0,
848.0,62.0,34.0,
849.0,59.0,37.0,
850.0,58.0,39.0,
851.0,56.0,42.0,
852.0,57.0,40.0,
853.0,59.0,37.0,
854.0,55.0,43.0,
855.0,57.0,48.0,
856.0,55.0,47.0,
857.0,55.0,47.0,
858.0,60.0,46.0,
859.0,60.0,39.0,
860.0,56.0,39.0,
861.0,56.0,37.0,
862.0,56.0,31.0,
863.0,59.0,33.0,
864.0,59.0,33.0,
865.0,57.0,35.0,
866.0,55.0,39.0,
867.0,52.0,40.0,
868.0,49.0,41.0,
869.0,48.0,44.0,
870.0,49.0,43.0,
871.0,49.0,47.0,
872.0,48.0,46.0,
873.0,49.0,46.0,
874.0,49.0,46.0,
875.0,51.0,45.0,
876.0,50.0,47.0,
877.0,50.0,39.0,
878.0,51.0,36.0,
879.0,50.0,35.0,
880.0,50.0,37.0,
881.0,49.0,37.0,
882.0,54.0,32.0,
883.0,53.0,35.0,
884.0,53.0,32.0,
885.0,53.0,32.0,
886.0,48.0,36.0,
887.0,47.0,40.0,
888.0,47.0,39.0,
889.0,48.0,37.0,
890.0,47.0,36.0,
891.0,45.0,39.0,
892.0,44.0,40.0,
893.0,43.0,44.0,
894.0,43.0,45.0,
895.0,42.0,46.0,
896.0,43.0,49.0,
897.0,42.0,52.0,
898.0,42.0,55.0,
899.0,43.0,55.0,
900.0,46.0,54.0,
901.0,47.0,55.0,
902.0,50.0,51.0,
903.0,55.0,48.0,
904.0,53.0,47.0,
905.0,53.0,47.0,
906.0,51.0,45.0,
907.0,51.0,45.0,
908.0,48.0,43.0,
909.0,47.0,43.0,
910.0,48.0,46.0,
911.0,48.0,49.0,
912.0,49.0,46.0,
913.0,51.0,46.0,
914.0,49.0,46.0,
915.0,45.0,48.0,
916.0,46.0,49.0,
917.0,50.0,44.0,
918.0,56.0,41.0,
919.0,55.0,42.0,
920.0,56.0,42.0,
921.0,53.0,43.0,
922.0,55.0,45.0,
923.0,51.0,49.0,
924.0,49.0,46.0,
925.0,45.0,47.0,
926.0,49.0,46.0,
927.0,47.0,46.0,
928.0,49.0,41.0,
929.0,50.0,43.0,
930.0,52.0,42.0,
931.0,48.0,41.0,
932.0,49.0,36.0,
933.0,49.0,37.0,
934.0,47.0,39.0,
935.0,46.0,40.0,
936.0,46.0,39.0,
937.0,44.0,39.0,
938.0,43.0,39.0,
939.0,44.0,36.0,
940.0,45.0,36.0,
941.0,45.0,35.0,
942.0,44.0,35.0,
943.0,46.0,33.0,
944.0,42.0,34.0,
945.0,38.0,38.0,
946.0,39.0,34.0,
947.0,39.0,33.0,
948.0,38.0,31.0,
949.0,36.0,32.0,
950.0,36.0,31.0,
951.0,36.0,31.0,
952.0,36.0,30.0,
953.0,33.0,29.0,
954.0,34.0,27.0,
955.0,34.0,28.0,
956.0,33.0,28.0,
957.0,33.0,28.0,
958.0,35.0,26.0,
959.0,36.0,27.0,
960.0,35.0,29.0,
961.0,32.0,31.0,
962.0,31.0,30.0,
963.0,34.0,29.0,
964.0,31.0,29.0,
965.0,30.0,29.0,
966.0,29.0,31.0,
967.0,29.0,31.0,
968.0,29.0,32.0,
969.0,31.0,29.0,
970.0,29.0,29.0,
971.0,29.0,29.0,
972.0,31.0,27.0,
973.0,31.0,26.0,
974.0,31.0,26.0,
975.0,31.0,27.0,
976.0,29.0,27.0,
977.0,30.0,28.0,
978.0,29.0,28.0,
979.0,28.0,33.0,
980.0,28.0,33.0,
981.0,29.0,33.0,
982.0,28.0,34.0,
983.0,30.0,32.0,
984.0,31.0,30.0,
985.0,32.0,27.0,
986.0,32.0,27.0,
987.0,32.0,26.0,
988.0,31.0,29.0,
989.0,31.0,30.0,
990.0,31.0,31.0,
991.0,33.0,27.0,
992.0,33.0,26.0,
993.0,33.0,26.0,
994.0,34.0,24.0,
995.0,35.0,23.0,
996.0,31.0,25.0,
997.0,33.0,22.0,
998.0,30.0,24.0,
999.0,30.0,24.0,
1000.0,29.0,23.0,
1001.0,30.0,23.0,
1002.0,30.0,23.0,
1003.0,28.0,23.0,
1004.0,27.0,22.0,
1005.0,27.0,20.0,
1006.0,26.0,20.0,
1007.0,27.0,22.0,
1008.0,28.0,20.0,
1009.0,27.0,21.0,
1010.0,27.0,21.0,
1011.0,26.0,21.0,
1012.0,24.0,21.0,
1013.0,23.0,21.0,
1014.0,22.0,22.0,
1015.0,22.0,23.0,
1016.0,22.0,22.0,
1017.0,23.0,22.0,
1018.0,21.0,23.0,
1019.0,21.0,22.0,
1020.0,21.0,23.0,
1021.0,22.0,23.0,
1022.0,21.0,26.0,
1023.0,18.0,28.0,
1024.0,17.0,29.0,
1025.0,17.0,29.0,
1026.0,18.0,28.0,
1027.0,18.0,27.0,
1028.0,18.0,27.0,
1029.0,19.0,27.0,
1030.0,20.0,25.0,
1031.0,20.0,24.0,
1032.0,22.0,24.0,
1033.0,22.0,23.0,
1034.0,23.0,23.0,
1035.0,23.0,22.0,
1036.0,23.0,22.0,
1037.0,23.0,22.0,
1038.0,24.0,23.0,
1039.0,23.0,23.0,
1040.0,23.0,22.0,
1041.0,24.0,22.0,
1042.0,24.0,22.0,
1043.0,25.0,22.0,
1044.0,25.0,21.0,
1045.0,23.0,23.0,
1046.0,23.0,23.0,
1047.0,23.0,22.0,
1048.0,22.0,23.0,
1049.0,23.0,25.0,
1050.0,24.0,24.0,
1051.0,25.0,24.0,
1052.0,25.0,23.0,
1053.0,25.0,23.0,
1054.0,24.0,24.0,
1055.0,24.0,24.0,
1056.0,24.0,23.0,
1057.0,25.0,21.0,
1058.0,24.0,21.0,
1059.0,23.0,24.0,
1060.0,23.0,24.0,
1061.0,21.0,24.0,
1062.0,23.0,24.0,
1063.0,23.0,23.0,
1064.0,23.0,23.0,
1065.0,23.0,24.0,
1066.0,25.0,22.0,
1067.0,26.0,20.0,
1068.0,26.0,22.0,
