TIME,1. sick,2. healthy,
77.0,186.0,103.0,
78.0,180.0,100.0,
79.0,171.0,103.0,
80.0,172.0,89.0,
81.0,168.0,86.0,
82.0,165.0,90.0,
83.0,167.0,88.0,
84.0,164.0,81.0,
85.0,172.0,72.0,
86.0,167.0,74.0,
87.0,162.0,78.0,
88.0,160.0,91.0,
89.0,170.0,93.0,
90.0,174.0,88.0,
91.0,171.0,90.0,
92.0,167.0,86.0,
93.0,158.0,81.0,
94.0,155.0,85.0,
95.0,163.0,87.0,
96.0,169.0,79.0,
97.0,163.0,83.0,
98.0,164.0,86.0,
99.0,165.0,76.0,
100.0,166.0,76.0,
101.0,163.0,72.0,
102.0,166.0,71.0,
103.0,163.0,65.0,
104.0,163.0,63.0,
105.0,158.0,75.0,
106.0,152.0,73.0,
107.0,155.0,74.0,
108.0,150.0,78.0,
109.0,146.0,84.0,
110.0,153.0,86.0,
111.0,143.0,90.0,
112.0,140.0,88.0,
113.0,144.0,90.0,
114.0,142.0,90.0,
115.0,145.0,98.0,
116.0,155.0,93.0,
117.0,152.0,90.0,
118.0,154.0,87.0,
119.0,153.0,82.0,
120.0,150.0,85.0,
121.0,145.0,80.0,
122.0,149.0,71.0,
123.0,149.0,66.0,
124.0,144.0,73.0,
125.0,149.0,68.0,
126.0,155.0,69.0,
127.0,153.0,73.0,
128.0,155.0,70.0,
129.0,161.0,68.0,
130.0,160.0,62.0,
131.0,167.0,59.0,
132.0,163.0,62.0,
133.0,158.0,64.0,
134.0,156.0,61.0,
135.0,159.0,64.0,
136.0,152.0,70.0,
137.0,149.0,70.0,
138.0,147.0,68.0,
139.0,146.0,66.0,
140.0,148.0,72.0,
141.0,145.0,62.0,
142.0,151.0,72.0,
143.0,142.0,85.0,
144.0,136.0,75.0,
145.0,137.0,72.0,
146.0,137.0,69.0,
147.0,137.0,68.0,
148.0,130.0,71.0,
149.0,125.0,81.0,
150.0,122.0,80.0,
151.0,126.0,83.0,
152.0,120.0,80.0,
153.0,124.0,75.0,
154.0,114.0,82.0,
155.0,123.0,83.0,
156.0,129.0,81.0,
157.0,130.0,75.0,
158.0,128.0,77.0,
159.0,134.0,81.0,
160.0,138.0,87.0,
161.0,147.0,82.0,
162.0,147.0,85.0,
163.0,144.0,88.0,
164.0,145.0,77.0,
165.0,139.0,74.0,
166.0,133.0,81.0,
167.0,134.0,73.0,
168.0,133.0,67.0,
169.0,130.0,72.0,
170.0,128.0,68.0,
171.0,132.0,60.0,
172.0,131.0,59.0,
173.0,124.0,67.0,
174.0,122.0,68.0,
175.0,122.0,64.0,
176.0,124.0,62.0,
177.0,126.0,61.0,
178.0,124.0,67.0,
179.0,123.0,72.0,
180.0,117.0,75.0,
181.0,118.0,78.0,
182.0,117.0,77.0,
183.0,113.0,82.0,
184.0,122.0,91.0,
185.0,124.0,86.0,
186.0,128.0,90.0,
187.0,125.0,87.0,
188.0,131.0,90.0,
189.0,130.0,91.0,
190.0,127.0,92.0,
191.0,121.0,91.0,
192.0,126.0,101.0,
193.0,129.0,93.0,
194.0,125.0,94.0,
195.0,129.0,90.0,
196.0,126.0,85.0,
197.0,127.0,88.0,
198.0,123.0,89.0,
199.0,123.0,88.0,
200.0,131.0,81.0,
201.0,131.0,86.0,
202.0,144.0,81.0,
203.0,144.0,83.0,
204.0,138.0,94.0,
205.0,150.0,85.0,
206.0,142.0,87.0,
207.0,138.0,88.0,
208.0,141.0,88.0,
209.0,141.0,90.0,
210.0,133.0,85.0,
211.0,130.0,91.0,
212.0,140.0,87.0,
213.0,139.0,88.0,
214.0,142.0,84.0,
215.0,142.0,83.0,
216.0,138.0,91.0,
217.0,144.0,87.0,
218.0,150.0,81.0,
219.0,157.0,80.0,
220.0,155.0,83.0,
221.0,155.0,77.0,
222.0,157.0,76.0,
223.0,159.0,87.0,
224.0,156.0,98.0,
225.0,157.0,98.0,
226.0,145.0,109.0,
227.0,140.0,109.0,
228.0,140.0,110.0,
229.0,153.0,106.0,
230.0,154.0,107.0,
231.0,159.0,101.0,
232.0,156.0,110.0,
233.0,155.0,114.0,
234.0,160.0,108.0,
235.0,163.0,107.0,
236.0,170.0,103.0,
237.0,177.0,107.0,
238.0,184.0,100.0,
239.0,182.0,101.0,
240.0,189.0,101.0,
241.0,195.0,93.0,
242.0,204.0,97.0,
243.0,206.0,96.0,
244.0,207.0,98.0,
245.0,209.0,94.0,
246.0,210.0,89.0,
247.0,208.0,90.0,
248.0,207.0,106.0,
249.0,215.0,113.0,
250.0,220.0,110.0,
251.0,236.0,127.0,
252.0,241.0,132.0,
253.0,255.0,118.0,
254.0,267.0,114.0,
255.0,265.0,120.0,
256.0,273.0,112.0,
257.0,251.0,110.0,
258.0,246.0,123.0,
259.0,252.0,133.0,
260.0,240.0,132.0,
261.0,226.0,127.0,
262.0,215.0,122.0,
263.0,218.0,120.0,
264.0,225.0,101.0,
265.0,226.0,100.0,
266.0,232.0,105.0,
267.0,232.0,109.0,
268.0,236.0,108.0,
269.0,225.0,114.0,
270.0,216.0,116.0,
271.0,212.0,106.0,
272.0,204.0,105.0,
273.0,192.0,112.0,
274.0,195.0,111.0,
275.0,201.0,95.0,
276.0,192.0,105.0,
277.0,184.0,107.0,
278.0,187.0,115.0,
279.0,189.0,125.0,
280.0,186.0,119.0,
281.0,192.0,120.0,
282.0,184.0,126.0,
283.0,183.0,128.0,
284.0,193.0,124.0,
285.0,191.0,121.0,
286.0,190.0,120.0,
287.0,199.0,106.0,
288.0,194.0,102.0,
289.0,190.0,97.0,
290.0,189.0,96.0,
291.0,187.0,97.0,
292.0,191.0,92.0,
293.0,200.0,96.0,
294.0,196.0,104.0,
295.0,198.0,103.0,
296.0,206.0,103.0,
297.0,205.0,125.0,
298.0,205.0,109.0,
299.0,213.0,110.0,
300.0,217.0,118.0,
301.0,209.0,101.0,
302.0,208.0,92.0,
303.0,201.0,102.0,
304.0,194.0,115.0,
305.0,193.0,111.0,
306.0,192.0,115.0,
307.0,191.0,112.0,
308.0,189.0,122.0,
309.0,195.0,117.0,
310.0,195.0,106.0,
311.0,204.0,94.0,
312.0,199.0,113.0,
313.0,195.0,108.0,
314.0,195.0,101.0,
315.0,189.0,113.0,
316.0,178.0,113.0,
317.0,175.0,123.0,
318.0,184.0,113.0,
319.0,186.0,117.0,
320.0,187.0,118.0,
321.0,182.0,121.0,
322.0,184.0,114.0,
323.0,180.0,112.0,
324.0,171.0,106.0,
325.0,171.0,112.0,
326.0,166.0,114.0,
327.0,168.0,105.0,
328.0,162.0,111.0,
329.0,171.0,103.0,
330.0,169.0,101.0,
331.0,167.0,92.0,
332.0,161.0,93.0,
333.0,168.0,96.0,
334.0,163.0,102.0,
335.0,162.0,95.0,
336.0,160.0,96.0,
337.0,157.0,97.0,
338.0,162.0,87.0,
339.0,152.0,95.0,
340.0,155.0,94.0,
341.0,156.0,90.0,
342.0,154.0,81.0,
343.0,158.0,76.0,
344.0,163.0,73.0,
345.0,165.0,62.0,
346.0,161.0,58.0,
347.0,156.0,68.0,
348.0,156.0,71.0,
349.0,161.0,75.0,
350.0,158.0,78.0,
351.0,160.0,72.0,
352.0,156.0,69.0,
353.0,150.0,78.0,
354.0,149.0,77.0,
355.0,146.0,79.0,
356.0,147.0,73.0,
357.0,146.0,75.0,
358.0,145.0,73.0,
359.0,142.0,84.0,
360.0,140.0,87.0,
361.0,140.0,81.0,
362.0,139.0,75.0,
363.0,140.0,83.0,
364.0,132.0,76.0,
365.0,130.0,81.0,
366.0,125.0,78.0,
367.0,116.0,82.0,
368.0,115.0,82.0,
369.0,119.0,82.0,
370.0,115.0,89.0,
371.0,118.0,91.0,
372.0,120.0,88.0,
373.0,124.0,82.0,
374.0,128.0,80.0,
375.0,118.0,82.0,
376.0,117.0,79.0,
377.0,112.0,82.0,
378.0,114.0,72.0,
379.0,112.0,78.0,
380.0,119.0,71.0,
381.0,123.0,75.0,
382.0,127.0,74.0,
383.0,123.0,70.0,
384.0,122.0,72.0,
385.0,127.0,74.0,
386.0,130.0,73.0,
387.0,122.0,63.0,
388.0,117.0,71.0,
389.0,115.0,79.0,
390.0,119.0,80.0,
391.0,107.0,78.0,
392.0,108.0,78.0,
393.0,100.0,80.0,
394.0,96.0,84.0,
395.0,95.0,83.0,
396.0,92.0,85.0,
397.0,99.0,82.0,
398.0,105.0,76.0,
399.0,103.0,76.0,
400.0,111.0,69.0,
401.0,116.0,61.0,
402.0,118.0,58.0,
403.0,117.0,58.0,
404.0,108.0,58.0,
405.0,107.0,52.0,
406.0,108.0,66.0,
407.0,112.0,71.0,
408.0,118.0,67.0,
409.0,115.0,65.0,
410.0,113.0,63.0,
411.0,115.0,61.0,
412.0,122.0,55.0,
413.0,120.0,57.0,
414.0,125.0,56.0,
415.0,121.0,58.0,
416.0,116.0,63.0,
417.0,122.0,57.0,
418.0,121.0,55.0,
419.0,110.0,53.0,
420.0,104.0,52.0,
421.0,101.0,53.0,
422.0,96.0,60.0,
423.0,95.0,59.0,
424.0,97.0,60.0,
425.0,92.0,63.0,
426.0,97.0,58.0,
427.0,98.0,57.0,
428.0,102.0,60.0,
429.0,103.0,62.0,
430.0,103.0,68.0,
431.0,106.0,63.0,
432.0,105.0,63.0,
433.0,109.0,64.0,
434.0,107.0,63.0,
435.0,100.0,65.0,
436.0,106.0,62.0,
437.0,104.0,69.0,
438.0,104.0,71.0,
439.0,105.0,73.0,
440.0,105.0,75.0,
441.0,103.0,75.0,
442.0,104.0,74.0,
443.0,108.0,70.0,
444.0,110.0,74.0,
445.0,105.0,75.0,
446.0,106.0,71.0,
447.0,107.0,71.0,
448.0,111.0,68.0,
449.0,112.0,72.0,
450.0,113.0,73.0,
451.0,109.0,73.0,
452.0,105.0,79.0,
453.0,116.0,73.0,
454.0,114.0,73.0,
455.0,114.0,83.0,
456.0,112.0,76.0,
457.0,112.0,72.0,
458.0,107.0,78.0,
459.0,104.0,74.0,
460.0,112.0,61.0,
461.0,111.0,57.0,
462.0,111.0,56.0,
463.0,101.0,58.0,
464.0,95.0,62.0,
465.0,96.0,55.0,
466.0,99.0,53.0,
467.0,102.0,50.0,
468.0,103.0,50.0,
469.0,102.0,51.0,
470.0,102.0,50.0,
471.0,102.0,50.0,
472.0,105.0,46.0,
473.0,104.0,40.0,
474.0,98.0,41.0,
475.0,93.0,43.0,
476.0,87.0,46.0,
477.0,88.0,46.0,
478.0,88.0,47.0,
479.0,87.0,48.0,
480.0,86.0,50.0,
481.0,88.0,50.0,
482.0,91.0,38.0,
483.0,94.0,37.0,
484.0,92.0,37.0,
485.0,92.0,36.0,
486.0,93.0,35.0,
487.0,94.0,33.0,
488.0,90.0,35.0,
489.0,89.0,34.0,
490.0,88.0,36.0,
491.0,87.0,38.0,
492.0,83.0,44.0,
493.0,83.0,44.0,
494.0,83.0,45.0,
495.0,87.0,41.0,
496.0,87.0,39.0,
497.0,89.0,38.0,
498.0,87.0,40.0,
499.0,84.0,42.0,
500.0,86.0,41.0,
501.0,82.0,42.0,
502.0,81.0,43.0,
503.0,81.0,39.0,
504.0,81.0,41.0,
505.0,80.0,44.0,
506.0,80.0,42.0,
507.0,82.0,46.0,
508.0,76.0,52.0,
509.0,74.0,53.0,
510.0,75.0,46.0,
511.0,78.0,45.0,
512.0,75.0,48.0,
513.0,75.0,51.0,
514.0,76.0,52.0,
515.0,73.0,51.0,
516.0,78.0,49.0,
517.0,74.0,53.0,
518.0,75.0,56.0,
519.0,73.0,57.0,
520.0,71.0,59.0,
521.0,73.0,52.0,
522.0,71.0,49.0,
523.0,70.0,48.0,
524.0,74.0,49.0,
525.0,75.0,42.0,
526.0,75.0,46.0,
527.0,78.0,39.0,
528.0,78.0,38.0,
529.0,72.0,40.0,
530.0,76.0,39.0,
531.0,74.0,45.0,
532.0,78.0,45.0,
533.0,74.0,49.0,
534.0,75.0,44.0,
535.0,75.0,43.0,
536.0,73.0,43.0,
537.0,70.0,45.0,
538.0,71.0,46.0,
539.0,76.0,41.0,
540.0,78.0,41.0,
541.0,74.0,45.0,
542.0,73.0,45.0,
543.0,72.0,45.0,
544.0,75.0,41.0,
545.0,75.0,37.0,
546.0,67.0,45.0,
547.0,65.0,46.0,
548.0,69.0,45.0,
549.0,69.0,48.0,
550.0,73.0,49.0,
551.0,74.0,55.0,
552.0,74.0,56.0,
553.0,67.0,57.0,
554.0,71.0,52.0,
555.0,70.0,51.0,
556.0,70.0,54.0,
557.0,68.0,53.0,
558.0,68.0,54.0,
559.0,69.0,52.0,
560.0,68.0,52.0,
561.0,68.0,55.0,
562.0,72.0,50.0,
563.0,73.0,50.0,
564.0,68.0,56.0,
565.0,72.0,51.0,
566.0,70.0,51.0,
567.0,72.0,49.0,
568.0,71.0,49.0,
569.0,69.0,48.0,
570.0,72.0,42.0,
571.0,71.0,44.0,
572.0,74.0,44.0,
573.0,73.0,48.0,
574.0,75.0,51.0,
575.0,78.0,52.0,
576.0,81.0,44.0,
577.0,82.0,45.0,
578.0,81.0,45.0,
579.0,76.0,47.0,
580.0,73.0,47.0,
581.0,75.0,50.0,
582.0,75.0,48.0,
583.0,76.0,47.0,
584.0,79.0,45.0,
585.0,81.0,43.0,
586.0,78.0,44.0,
587.0,77.0,43.0,
588.0,78.0,40.0,
589.0,83.0,39.0,
590.0,85.0,42.0,
591.0,88.0,41.0,
592.0,87.0,38.0,
593.0,89.0,40.0,
594.0,86.0,45.0,
595.0,85.0,48.0,
596.0,84.0,50.0,
597.0,78.0,53.0,
598.0,80.0,48.0,
599.0,83.0,45.0,
600.0,89.0,41.0,
601.0,87.0,44.0,
602.0,88.0,42.0,
603.0,85.0,44.0,
604.0,84.0,39.0,
605.0,83.0,43.0,
606.0,81.0,45.0,
607.0,81.0,48.0,
608.0,80.0,48.0,
609.0,82.0,40.0,
610.0,80.0,42.0,
611.0,79.0,38.0,
612.0,78.0,41.0,
613.0,76.0,44.0,
614.0,73.0,41.0,
615.0,70.0,45.0,
616.0,68.0,42.0,
617.0,68.0,42.0,
618.0,68.0,42.0,
619.0,65.0,46.0,
620.0,62.0,47.0,
621.0,60.0,51.0,
622.0,61.0,51.0,
623.0,65.0,57.0,
624.0,68.0,54.0,
625.0,71.0,51.0,
626.0,69.0,56.0,
627.0,73.0,57.0,
628.0,76.0,57.0,
629.0,78.0,55.0,
630.0,79.0,55.0,
631.0,77.0,61.0,
632.0,79.0,58.0,
633.0,83.0,55.0,
634.0,86.0,51.0,
635.0,88.0,48.0,
636.0,86.0,51.0,
637.0,77.0,55.0,
638.0,78.0,56.0,
639.0,80.0,52.0,
640.0,75.0,52.0,
641.0,76.0,48.0,
642.0,79.0,44.0,
643.0,77.0,42.0,
644.0,73.0,40.0,
645.0,75.0,41.0,
646.0,74.0,44.0,
647.0,71.0,43.0,
648.0,71.0,37.0,
649.0,68.0,39.0,
650.0,70.0,39.0,
651.0,67.0,39.0,
652.0,69.0,36.0,
653.0,66.0,41.0,
654.0,64.0,48.0,
655.0,68.0,48.0,
656.0,67.0,48.0,
657.0,69.0,48.0,
658.0,71.0,52.0,
659.0,75.0,53.0,
660.0,80.0,53.0,
661.0,81.0,48.0,
662.0,83.0,46.0,
663.0,85.0,46.0,
664.0,86.0,44.0,
665.0,89.0,41.0,
666.0,90.0,43.0,
667.0,89.0,46.0,
668.0,83.0,49.0,
669.0,83.0,48.0,
670.0,81.0,44.0,
671.0,78.0,48.0,
672.0,85.0,51.0,
673.0,79.0,51.0,
674.0,81.0,48.0,
675.0,86.0,44.0,
676.0,84.0,44.0,
677.0,77.0,55.0,
678.0,77.0,56.0,
679.0,73.0,61.0,
680.0,80.0,55.0,
681.0,82.0,53.0,
682.0,87.0,52.0,
683.0,82.0,52.0,
684.0,80.0,53.0,
685.0,77.0,55.0,
686.0,75.0,58.0,
687.0,78.0,58.0,
688.0,77.0,59.0,
689.0,77.0,62.0,
690.0,78.0,64.0,
691.0,78.0,59.0,
692.0,76.0,58.0,
693.0,79.0,54.0,
694.0,81.0,51.0,
695.0,87.0,42.0,
696.0,88.0,42.0,
697.0,90.0,37.0,
698.0,89.0,37.0,
699.0,90.0,37.0,
700.0,90.0,41.0,
701.0,96.0,40.0,
702.0,96.0,39.0,
703.0,95.0,40.0,
704.0,91.0,41.0,
705.0,86.0,44.0,
706.0,80.0,46.0,
707.0,78.0,49.0,
708.0,78.0,51.0,
709.0,77.0,48.0,
710.0,74.0,49.0,
711.0,75.0,50.0,
712.0,72.0,50.0,
713.0,68.0,49.0,
714.0,66.0,48.0,
715.0,64.0,48.0,
716.0,66.0,48.0,
717.0,64.0,51.0,
718.0,60.0,54.0,
719.0,60.0,64.0,
720.0,61.0,64.0,
721.0,59.0,61.0,
722.0,56.0,68.0,
723.0,59.0,73.0,
724.0,57.0,74.0,
725.0,60.0,70.0,
726.0,61.0,67.0,
727.0,59.0,64.0,
728.0,62.0,66.0,
729.0,65.0,65.0,
730.0,67.0,66.0,
731.0,68.0,67.0,
732.0,70.0,63.0,
733.0,79.0,56.0,
734.0,81.0,62.0,
735.0,81.0,60.0,
736.0,84.0,61.0,
737.0,84.0,60.0,
738.0,84.0,58.0,
739.0,85.0,56.0,
740.0,84.0,60.0,
741.0,83.0,55.0,
742.0,89.0,55.0,
743.0,91.0,53.0,
744.0,90.0,51.0,
745.0,91.0,47.0,
746.0,86.0,53.0,
747.0,83.0,59.0,
748.0,83.0,56.0,
749.0,85.0,52.0,
750.0,82.0,49.0,
751.0,87.0,46.0,
752.0,82.0,47.0,
753.0,78.0,49.0,
754.0,78.0,44.0,
755.0,83.0,44.0,
756.0,81.0,48.0,
757.0,85.0,46.0,
758.0,86.0,48.0,
759.0,85.0,49.0,
760.0,86.0,48.0,
761.0,88.0,47.0,
762.0,88.0,43.0,
763.0,90.0,43.0,
764.0,89.0,45.0,
765.0,92.0,42.0,
766.0,92.0,46.0,
767.0,94.0,46.0,
768.0,94.0,45.0,
769.0,92.0,45.0,
770.0,91.0,42.0,
771.0,92.0,42.0,
772.0,92.0,40.0,
773.0,93.0,38.0,
774.0,97.0,37.0,
775.0,99.0,42.0,
776.0,100.0,51.0,
777.0,102.0,51.0,
778.0,98.0,54.0,
779.0,94.0,57.0,
780.0,94.0,57.0,
781.0,87.0,62.0,
782.0,89.0,71.0,
783.0,98.0,74.0,
784.0,98.0,77.0,
785.0,104.0,73.0,
786.0,109.0,76.0,
787.0,111.0,76.0,
788.0,110.0,71.0,
789.0,107.0,74.0,
790.0,109.0,66.0,
791.0,113.0,61.0,
792.0,116.0,64.0,
793.0,110.0,66.0,
794.0,116.0,71.0,
795.0,111.0,68.0,
796.0,109.0,69.0,
797.0,115.0,62.0,
798.0,123.0,61.0,
799.0,121.0,59.0,
800.0,121.0,58.0,
801.0,123.0,65.0,
802.0,125.0,61.0,
803.0,126.0,57.0,
804.0,120.0,61.0,
805.0,110.0,57.0,
806.0,108.0,57.0,
807.0,110.0,55.0,
808.0,109.0,48.0,
809.0,108.0,49.0,
810.0,112.0,46.0,
811.0,114.0,46.0,
812.0,115.0,42.0,
813.0,114.0,40.0,
814.0,110.0,41.0,
815.0,101.0,45.0,
816.0,96.0,50.0,
817.0,98.0,51.0,
818.0,101.0,50.0,
819.0,103.0,46.0,
820.0,105.0,43.0,
821.0,102.0,47.0,
822.0,105.0,45.0,
823.0,100.0,53.0,
824.0,98.0,54.0,
825.0,101.0,51.0,
826.0,101.0,50.0,
827.0,97.0,64.0,
828.0,98.0,72.0,
829.0,100.0,72.0,
830.0,103.0,73.0,
831.0,107.0,70.0,
832.0,105.0,68.0,
833.0,107.0,62.0,
834.0,105.0,58.0,
835.0,103.0,63.0,
836.0,103.0,66.0,
837.0,102.0,70.0,
838.0,104.0,73.0,
839.0,103.0,74.0,
840.0,105.0,68.0,
841.0,104.0,69.0,
842.0,95.0,66.0,
843.0,92.0,66.0,
844.0,91.0,68.0,
845.0,88.0,75.0,
846.0,91.0,72.0,
847.0,89.0,73.0,
848.0,90.0,72.0,
849.0,88.0,70.0,
850.0,85.0,73.0,
851.0,89.0,67.0,
852.0,92.0,62.0,
853.0,93.0,59.0,
854.0,92.0,56.0,
855.0,96.0,56.0,
856.0,93.0,51.0,
857.0,92.0,51.0,
858.0,94.0,55.0,
859.0,90.0,53.0,
860.0,84.0,54.0,
861.0,85.0,53.0,
862.0,86.0,52.0,
863.0,88.0,47.0,
864.0,94.0,43.0,
865.0,94.0,51.0,
866.0,97.0,52.0,
867.0,96.0,51.0,
868.0,95.0,50.0,
869.0,92.0,51.0,
870.0,90.0,56.0,
871.0,86.0,60.0,
872.0,91.0,59.0,
873.0,91.0,59.0,
874.0,86.0,61.0,
875.0,89.0,61.0,
876.0,92.0,60.0,
877.0,98.0,56.0,
878.0,93.0,59.0,
879.0,90.0,60.0,
880.0,91.0,61.0,
881.0,92.0,59.0,
882.0,89.0,65.0,
883.0,92.0,64.0,
884.0,94.0,64.0,
885.0,95.0,63.0,
886.0,95.0,69.0,
887.0,94.0,71.0,
888.0,99.0,70.0,
889.0,99.0,64.0,
890.0,101.0,63.0,
891.0,98.0,63.0,
892.0,99.0,59.0,
893.0,101.0,53.0,
894.0,103.0,57.0,
895.0,105.0,56.0,
896.0,102.0,52.0,
897.0,99.0,55.0,
898.0,97.0,58.0,
899.0,100.0,61.0,
900.0,102.0,67.0,
901.0,100.0,68.0,
902.0,106.0,73.0,
903.0,106.0,72.0,
904.0,103.0,68.0,
905.0,104.0,74.0,
906.0,100.0,74.0,
907.0,101.0,72.0,
908.0,100.0,74.0,
909.0,96.0,81.0,
910.0,94.0,86.0,
911.0,100.0,84.0,
912.0,103.0,78.0,
913.0,107.0,69.0,
914.0,115.0,65.0,
915.0,110.0,77.0,
916.0,110.0,73.0,
917.0,109.0,74.0,
918.0,107.0,69.0,
919.0,110.0,69.0,
920.0,120.0,67.0,
921.0,115.0,69.0,
922.0,110.0,76.0,
923.0,109.0,67.0,
924.0,105.0,65.0,
925.0,101.0,62.0,
926.0,105.0,62.0,
927.0,102.0,67.0,
928.0,105.0,61.0,
929.0,106.0,63.0,
930.0,104.0,69.0,
931.0,108.0,69.0,
932.0,104.0,67.0,
933.0,110.0,70.0,
934.0,108.0,64.0,
935.0,108.0,64.0,
936.0,104.0,74.0,
937.0,107.0,68.0,
938.0,106.0,72.0,
939.0,101.0,70.0,
940.0,98.0,73.0,
941.0,97.0,68.0,
942.0,98.0,64.0,
943.0,94.0,64.0,
944.0,103.0,66.0,
945.0,101.0,67.0,
946.0,107.0,66.0,
947.0,105.0,65.0,
948.0,102.0,69.0,
949.0,106.0,63.0,
950.0,104.0,68.0,
951.0,106.0,69.0,
952.0,108.0,78.0,
953.0,109.0,76.0,
954.0,103.0,82.0,
955.0,109.0,78.0,
956.0,108.0,84.0,
957.0,109.0,82.0,
958.0,108.0,76.0,
959.0,110.0,76.0,
960.0,105.0,71.0,
961.0,104.0,65.0,
962.0,101.0,70.0,
963.0,103.0,64.0,
964.0,104.0,59.0,
965.0,101.0,66.0,
966.0,105.0,69.0,
967.0,106.0,69.0,
968.0,104.0,66.0,
969.0,102.0,61.0,
970.0,106.0,60.0,
971.0,110.0,54.0,
972.0,113.0,52.0,
973.0,112.0,49.0,
974.0,105.0,47.0,
975.0,108.0,47.0,
976.0,108.0,44.0,
977.0,108.0,44.0,
978.0,104.0,49.0,
979.0,98.0,54.0,
980.0,98.0,52.0,
981.0,101.0,52.0,
982.0,104.0,52.0,
983.0,106.0,55.0,
984.0,98.0,55.0,
985.0,98.0,59.0,
986.0,96.0,61.0,
987.0,96.0,59.0,
988.0,94.0,57.0,
989.0,93.0,59.0,
990.0,88.0,64.0,
991.0,91.0,64.0,
992.0,93.0,69.0,
993.0,92.0,72.0,
994.0,94.0,74.0,
995.0,98.0,71.0,
996.0,92.0,79.0,
997.0,97.0,76.0,
998.0,105.0,72.0,
999.0,105.0,68.0,
1000.0,105.0,70.0,
1001.0,102.0,65.0,
1002.0,102.0,63.0,
1003.0,99.0,64.0,
1004.0,100.0,65.0,
1005.0,103.0,57.0,
1006.0,104.0,54.0,
1007.0,104.0,61.0,
1008.0,106.0,64.0,
1009.0,107.0,61.0,
1010.0,111.0,61.0,
1011.0,109.0,63.0,
1012.0,113.0,65.0,
1013.0,114.0,62.0,
1014.0,103.0,69.0,
1015.0,109.0,74.0,
1016.0,108.0,79.0,
1017.0,112.0,90.0,
1018.0,113.0,85.0,
1019.0,116.0,87.0,
1020.0,119.0,86.0,
1021.0,118.0,90.0,
1022.0,117.0,97.0,
1023.0,125.0,91.0,
1024.0,128.0,98.0,
1025.0,134.0,94.0,
1026.0,134.0,98.0,
1027.0,137.0,91.0,
1028.0,135.0,88.0,
1029.0,137.0,85.0,
1030.0,131.0,91.0,
1031.0,132.0,87.0,
1032.0,132.0,85.0,
1033.0,134.0,77.0,
1034.0,129.0,84.0,
1035.0,127.0,80.0,
1036.0,121.0,88.0,
1037.0,116.0,83.0,
1038.0,117.0,84.0,
1039.0,118.0,89.0,
1040.0,122.0,90.0,
1041.0,121.0,85.0,
1042.0,124.0,80.0,
1043.0,125.0,84.0,
1044.0,121.0,87.0,
1045.0,126.0,86.0,
1046.0,123.0,80.0,
1047.0,124.0,73.0,
1048.0,130.0,70.0,
1049.0,130.0,61.0,
1050.0,128.0,62.0,
1051.0,121.0,63.0,
1052.0,128.0,60.0,
1053.0,128.0,61.0,
1054.0,132.0,57.0,
1055.0,132.0,65.0,
1056.0,128.0,75.0,
1057.0,125.0,84.0,
1058.0,123.0,90.0,
1059.0,127.0,79.0,
1060.0,134.0,82.0,
1061.0,130.0,87.0,
1062.0,139.0,82.0,
1063.0,140.0,83.0,
1064.0,136.0,87.0,
1065.0,144.0,84.0,
1066.0,146.0,79.0,
1067.0,137.0,76.0,
1068.0,141.0,65.0,
