TIME,1. sick,2. healthy,
351.0,149.0,96.0,
352.0,152.0,98.0,
353.0,160.0,96.0,
354.0,163.0,94.0,
355.0,157.0,100.0,
356.0,158.0,95.0,
357.0,175.0,87.0,
358.0,174.0,82.0,
359.0,170.0,79.0,
360.0,179.0,73.0,
361.0,175.0,67.0,
362.0,169.0,73.0,
363.0,172.0,69.0,
364.0,162.0,76.0,
365.0,153.0,81.0,
366.0,151.0,83.0,
367.0,154.0,80.0,
368.0,150.0,78.0,
369.0,146.0,82.0,
370.0,154.0,82.0,
371.0,160.0,83.0,
372.0,161.0,88.0,
373.0,168.0,91.0,
374.0,160.0,97.0,
375.0,164.0,94.0,
376.0,167.0,102.0,
377.0,170.0,97.0,
378.0,176.0,90.0,
379.0,170.0,90.0,
380.0,157.0,93.0,
381.0,165.0,79.0,
382.0,165.0,79.0,
383.0,179.0,74.0,
384.0,179.0,83.0,
385.0,184.0,81.0,
386.0,179.0,92.0,
387.0,179.0,95.0,
388.0,183.0,79.0,
389.0,181.0,79.0,
390.0,184.0,73.0,
391.0,179.0,72.0,
392.0,181.0,69.0,
393.0,176.0,75.0,
394.0,174.0,81.0,
395.0,175.0,84.0,
396.0,185.0,74.0,
397.0,178.0,96.0,
398.0,172.0,88.0,
399.0,174.0,76.0,
400.0,176.0,78.0,
401.0,173.0,75.0,
402.0,178.0,67.0,
403.0,172.0,60.0,
404.0,162.0,65.0,
405.0,155.0,71.0,
406.0,159.0,74.0,
407.0,148.0,81.0,
408.0,148.0,83.0,
409.0,156.0,79.0,
410.0,160.0,78.0,
411.0,160.0,85.0,
412.0,159.0,86.0,
413.0,155.0,93.0,
414.0,159.0,89.0,
415.0,172.0,82.0,
416.0,169.0,74.0,
417.0,163.0,74.0,
418.0,171.0,67.0,
419.0,164.0,71.0,
420.0,156.0,83.0,
421.0,155.0,82.0,
422.0,150.0,75.0,
423.0,151.0,77.0,
424.0,152.0,80.0,
425.0,141.0,88.0,
426.0,149.0,83.0,
427.0,151.0,89.0,
428.0,156.0,97.0,
429.0,151.0,95.0,
430.0,143.0,93.0,
431.0,147.0,92.0,
432.0,152.0,86.0,
433.0,141.0,84.0,
434.0,141.0,85.0,
435.0,136.0,89.0,
436.0,138.0,78.0,
437.0,141.0,76.0,
438.0,138.0,76.0,
439.0,134.0,86.0,
440.0,141.0,74.0,
441.0,144.0,74.0,
442.0,143.0,76.0,
443.0,145.0,75.0,
444.0,145.0,71.0,
445.0,142.0,76.0,
446.0,144.0,80.0,
447.0,142.0,87.0,
448.0,149.0,85.0,
449.0,152.0,86.0,
450.0,155.0,84.0,
451.0,154.0,91.0,
452.0,154.0,87.0,
453.0,140.0,93.0,
454.0,144.0,83.0,
455.0,145.0,81.0,
456.0,140.0,74.0,
457.0,135.0,78.0,
458.0,128.0,75.0,
459.0,129.0,76.0,
460.0,127.0,77.0,
461.0,128.0,73.0,
462.0,127.0,67.0,
463.0,125.0,67.0,
464.0,119.0,71.0,
465.0,119.0,78.0,
466.0,122.0,81.0,
467.0,111.0,94.0,
468.0,119.0,88.0,
469.0,122.0,84.0,
470.0,125.0,82.0,
471.0,124.0,87.0,
472.0,128.0,84.0,
473.0,143.0,69.0,
474.0,135.0,66.0,
475.0,135.0,67.0,
476.0,142.0,66.0,
477.0,144.0,58.0,
478.0,145.0,59.0,
479.0,145.0,59.0,
480.0,146.0,61.0,
481.0,152.0,65.0,
482.0,142.0,67.0,
483.0,138.0,72.0,
484.0,139.0,73.0,
485.0,132.0,72.0,
486.0,131.0,69.0,
487.0,140.0,66.0,
488.0,141.0,77.0,
489.0,148.0,71.0,
490.0,145.0,81.0,
491.0,132.0,78.0,
492.0,138.0,83.0,
493.0,136.0,76.0,
494.0,142.0,73.0,
495.0,141.0,77.0,
496.0,138.0,78.0,
497.0,142.0,73.0,
498.0,145.0,77.0,
499.0,141.0,69.0,
500.0,142.0,70.0,
501.0,148.0,70.0,
502.0,147.0,67.0,
503.0,145.0,62.0,
504.0,145.0,60.0,
505.0,142.0,59.0,
506.0,134.0,68.0,
507.0,133.0,71.0,
508.0,130.0,73.0,
509.0,127.0,77.0,
510.0,125.0,74.0,
511.0,117.0,68.0,
512.0,119.0,73.0,
513.0,117.0,71.0,
514.0,116.0,72.0,
515.0,123.0,72.0,
516.0,120.0,74.0,
517.0,120.0,75.0,
518.0,122.0,67.0,
519.0,127.0,71.0,
520.0,125.0,75.0,
521.0,129.0,81.0,
522.0,121.0,88.0,
523.0,125.0,89.0,
524.0,126.0,93.0,
525.0,134.0,86.0,
526.0,124.0,93.0,
527.0,130.0,88.0,
528.0,136.0,92.0,
529.0,134.0,94.0,
530.0,132.0,99.0,
531.0,143.0,93.0,
532.0,144.0,90.0,
533.0,143.0,94.0,
534.0,144.0,88.0,
535.0,143.0,91.0,
536.0,149.0,89.0,
537.0,145.0,91.0,
538.0,153.0,87.0,
539.0,156.0,84.0,
540.0,150.0,85.0,
541.0,152.0,81.0,
542.0,149.0,80.0,
543.0,145.0,84.0,
544.0,142.0,90.0,
545.0,144.0,80.0,
546.0,150.0,81.0,
547.0,148.0,80.0,
548.0,146.0,80.0,
549.0,146.0,85.0,
550.0,137.0,88.0,
551.0,134.0,100.0,
552.0,134.0,96.0,
553.0,140.0,95.0,
554.0,148.0,81.0,
555.0,144.0,86.0,
556.0,143.0,90.0,
557.0,140.0,93.0,
558.0,139.0,96.0,
559.0,143.0,82.0,
560.0,139.0,88.0,
561.0,138.0,88.0,
562.0,141.0,84.0,
563.0,141.0,81.0,
564.0,132.0,77.0,
565.0,135.0,71.0,
566.0,133.0,73.0,
567.0,133.0,70.0,
568.0,135.0,75.0,
569.0,135.0,80.0,
570.0,138.0,74.0,
571.0,134.0,74.0,
572.0,134.0,78.0,
573.0,137.0,70.0,
574.0,136.0,79.0,
575.0,137.0,86.0,
576.0,135.0,87.0,
577.0,137.0,93.0,
578.0,134.0,104.0,
579.0,131.0,108.0,
580.0,132.0,93.0,
581.0,135.0,88.0,
582.0,137.0,89.0,
583.0,134.0,91.0,
584.0,138.0,95.0,
585.0,144.0,80.0,
586.0,141.0,74.0,
587.0,144.0,71.0,
588.0,141.0,68.0,
589.0,136.0,71.0,
590.0,131.0,69.0,
591.0,133.0,69.0,
592.0,138.0,70.0,
593.0,139.0,73.0,
594.0,133.0,79.0,
595.0,133.0,78.0,
596.0,129.0,81.0,
597.0,129.0,77.0,
598.0,131.0,85.0,
599.0,130.0,85.0,
600.0,140.0,72.0,
601.0,138.0,72.0,
602.0,136.0,71.0,
603.0,138.0,67.0,
604.0,134.0,74.0,
605.0,139.0,75.0,
606.0,141.0,79.0,
607.0,142.0,83.0,
608.0,136.0,81.0,
609.0,140.0,81.0,
610.0,142.0,85.0,
611.0,143.0,73.0,
612.0,146.0,77.0,
613.0,141.0,78.0,
614.0,146.0,76.0,
615.0,144.0,77.0,
616.0,148.0,77.0,
617.0,144.0,77.0,
618.0,150.0,74.0,
619.0,151.0,73.0,
620.0,145.0,74.0,
621.0,149.0,76.0,
622.0,146.0,72.0,
623.0,144.0,64.0,
624.0,143.0,73.0,
625.0,149.0,70.0,
626.0,147.0,76.0,
627.0,149.0,72.0,
628.0,145.0,78.0,
629.0,148.0,69.0,
630.0,146.0,69.0,
631.0,141.0,78.0,
632.0,147.0,82.0,
633.0,148.0,83.0,
634.0,146.0,88.0,
635.0,133.0,82.0,
636.0,132.0,80.0,
637.0,136.0,83.0,
638.0,141.0,78.0,
639.0,146.0,75.0,
640.0,147.0,66.0,
641.0,146.0,70.0,
642.0,141.0,60.0,
643.0,130.0,57.0,
644.0,131.0,57.0,
645.0,135.0,63.0,
646.0,137.0,62.0,
647.0,139.0,66.0,
648.0,131.0,73.0,
649.0,127.0,76.0,
650.0,127.0,73.0,
651.0,129.0,75.0,
652.0,131.0,77.0,
653.0,132.0,72.0,
654.0,134.0,82.0,
655.0,128.0,86.0,
656.0,137.0,77.0,
657.0,138.0,82.0,
658.0,139.0,77.0,
659.0,141.0,76.0,
660.0,140.0,71.0,
661.0,138.0,69.0,
662.0,142.0,71.0,
663.0,138.0,74.0,
664.0,143.0,77.0,
665.0,149.0,63.0,
666.0,148.0,68.0,
667.0,144.0,76.0,
668.0,142.0,77.0,
669.0,141.0,83.0,
670.0,145.0,75.0,
671.0,146.0,83.0,
672.0,148.0,90.0,
673.0,153.0,88.0,
674.0,149.0,85.0,
675.0,152.0,80.0,
676.0,153.0,81.0,
677.0,152.0,86.0,
678.0,143.0,89.0,
679.0,141.0,91.0,
680.0,148.0,90.0,
681.0,155.0,77.0,
682.0,161.0,78.0,
683.0,162.0,76.0,
684.0,160.0,72.0,
685.0,161.0,73.0,
686.0,160.0,78.0,
687.0,161.0,78.0,
688.0,161.0,70.0,
689.0,156.0,80.0,
690.0,161.0,82.0,
691.0,161.0,83.0,
692.0,159.0,74.0,
693.0,154.0,77.0,
694.0,150.0,71.0,
695.0,159.0,74.0,
696.0,153.0,75.0,
697.0,142.0,79.0,
698.0,141.0,80.0,
699.0,140.0,74.0,
700.0,126.0,88.0,
701.0,133.0,82.0,
702.0,130.0,79.0,
703.0,128.0,82.0,
704.0,125.0,82.0,
705.0,125.0,81.0,
706.0,127.0,78.0,
707.0,126.0,82.0,
708.0,129.0,82.0,
709.0,130.0,91.0,
710.0,125.0,94.0,
711.0,131.0,88.0,
712.0,139.0,91.0,
713.0,138.0,93.0,
714.0,150.0,89.0,
715.0,145.0,84.0,
716.0,151.0,80.0,
717.0,143.0,76.0,
718.0,149.0,74.0,
719.0,154.0,77.0,
720.0,160.0,73.0,
721.0,159.0,65.0,
722.0,160.0,67.0,
723.0,159.0,68.0,
724.0,161.0,78.0,
725.0,158.0,63.0,
726.0,160.0,58.0,
727.0,160.0,63.0,
728.0,158.0,68.0,
729.0,162.0,71.0,
730.0,161.0,89.0,
731.0,157.0,90.0,
732.0,161.0,90.0,
733.0,165.0,92.0,
734.0,170.0,76.0,
735.0,164.0,72.0,
736.0,160.0,78.0,
737.0,162.0,74.0,
738.0,166.0,68.0,
739.0,167.0,70.0,
740.0,168.0,78.0,
741.0,176.0,83.0,
742.0,177.0,87.0,
743.0,179.0,87.0,
744.0,182.0,87.0,
745.0,190.0,77.0,
746.0,188.0,79.0,
747.0,188.0,86.0,
748.0,193.0,74.0,
749.0,186.0,80.0,
750.0,199.0,84.0,
751.0,190.0,85.0,
752.0,192.0,83.0,
753.0,193.0,76.0,
754.0,194.0,84.0,
755.0,197.0,88.0,
756.0,194.0,90.0,
757.0,202.0,89.0,
758.0,191.0,88.0,
759.0,192.0,83.0,
760.0,190.0,94.0,
761.0,177.0,97.0,
762.0,185.0,86.0,
763.0,184.0,111.0,
764.0,185.0,108.0,
765.0,184.0,114.0,
766.0,194.0,101.0,
767.0,199.0,89.0,
768.0,198.0,93.0,
769.0,190.0,95.0,
770.0,194.0,94.0,
771.0,193.0,118.0,
772.0,189.0,121.0,
773.0,191.0,123.0,
774.0,198.0,123.0,
775.0,196.0,124.0,
776.0,186.0,123.0,
777.0,186.0,120.0,
778.0,185.0,128.0,
779.0,189.0,121.0,
780.0,183.0,113.0,
781.0,183.0,105.0,
782.0,178.0,116.0,
783.0,175.0,117.0,
784.0,177.0,120.0,
785.0,190.0,123.0,
786.0,203.0,119.0,
787.0,202.0,126.0,
788.0,207.0,122.0,
789.0,207.0,114.0,
790.0,219.0,108.0,
791.0,221.0,111.0,
792.0,214.0,107.0,
793.0,205.0,92.0,
794.0,200.0,84.0,
795.0,205.0,85.0,
796.0,197.0,93.0,
797.0,208.0,93.0,
798.0,201.0,88.0,
799.0,199.0,95.0,
800.0,179.0,109.0,
801.0,182.0,86.0,
802.0,182.0,81.0,
803.0,176.0,79.0,
804.0,180.0,81.0,
805.0,183.0,76.0,
806.0,189.0,80.0,
807.0,185.0,87.0,
808.0,194.0,85.0,
809.0,195.0,80.0,
810.0,189.0,84.0,
811.0,180.0,80.0,
812.0,188.0,93.0,
813.0,184.0,93.0,
814.0,177.0,96.0,
815.0,175.0,92.0,
816.0,179.0,85.0,
817.0,181.0,103.0,
818.0,177.0,107.0,
819.0,188.0,86.0,
820.0,192.0,91.0,
821.0,192.0,87.0,
822.0,199.0,83.0,
823.0,198.0,87.0,
824.0,199.0,92.0,
825.0,196.0,100.0,
826.0,206.0,108.0,
827.0,213.0,97.0,
828.0,208.0,100.0,
829.0,202.0,90.0,
830.0,196.0,92.0,
831.0,194.0,91.0,
832.0,184.0,90.0,
833.0,189.0,85.0,
834.0,186.0,88.0,
835.0,185.0,94.0,
836.0,186.0,87.0,
837.0,177.0,85.0,
838.0,187.0,76.0,
839.0,176.0,65.0,
840.0,171.0,69.0,
841.0,174.0,74.0,
842.0,178.0,78.0,
843.0,183.0,71.0,
844.0,185.0,73.0,
845.0,184.0,67.0,
846.0,179.0,75.0,
847.0,185.0,80.0,
848.0,169.0,79.0,
849.0,156.0,76.0,
850.0,154.0,77.0,
851.0,160.0,61.0,
852.0,164.0,59.0,
853.0,154.0,73.0,
854.0,161.0,74.0,
855.0,154.0,68.0,
856.0,151.0,75.0,
857.0,152.0,73.0,
858.0,147.0,67.0,
859.0,145.0,69.0,
860.0,146.0,69.0,
861.0,149.0,65.0,
862.0,145.0,70.0,
863.0,141.0,71.0,
864.0,140.0,73.0,
865.0,139.0,73.0,
866.0,141.0,77.0,
867.0,136.0,89.0,
868.0,136.0,89.0,
869.0,132.0,97.0,
870.0,131.0,110.0,
871.0,139.0,104.0,
872.0,152.0,86.0,
873.0,150.0,82.0,
874.0,147.0,81.0,
875.0,140.0,90.0,
876.0,143.0,91.0,
877.0,143.0,88.0,
878.0,147.0,90.0,
879.0,143.0,90.0,
880.0,142.0,90.0,
881.0,147.0,90.0,
882.0,146.0,86.0,
883.0,142.0,85.0,
884.0,143.0,87.0,
885.0,143.0,88.0,
886.0,137.0,79.0,
887.0,142.0,81.0,
888.0,138.0,83.0,
889.0,141.0,86.0,
890.0,154.0,85.0,
891.0,157.0,79.0,
892.0,159.0,81.0,
893.0,168.0,88.0,
894.0,175.0,86.0,
895.0,173.0,87.0,
896.0,184.0,89.0,
897.0,183.0,100.0,
898.0,194.0,95.0,
899.0,185.0,103.0,
900.0,184.0,108.0,
901.0,193.0,93.0,
902.0,189.0,90.0,
903.0,194.0,79.0,
904.0,197.0,89.0,
905.0,197.0,97.0,
906.0,193.0,98.0,
907.0,185.0,105.0,
908.0,180.0,112.0,
909.0,173.0,111.0,
910.0,182.0,100.0,
911.0,168.0,99.0,
912.0,181.0,100.0,
913.0,182.0,94.0,
914.0,185.0,93.0,
915.0,181.0,91.0,
916.0,182.0,87.0,
917.0,177.0,87.0,
918.0,178.0,89.0,
919.0,177.0,88.0,
920.0,168.0,98.0,
921.0,172.0,96.0,
922.0,166.0,101.0,
923.0,168.0,105.0,
924.0,172.0,95.0,
925.0,164.0,98.0,
926.0,158.0,103.0,
927.0,155.0,105.0,
928.0,163.0,103.0,
929.0,162.0,104.0,
930.0,156.0,105.0,
931.0,159.0,97.0,
932.0,154.0,92.0,
933.0,163.0,88.0,
934.0,175.0,86.0,
935.0,166.0,90.0,
936.0,178.0,85.0,
937.0,189.0,76.0,
938.0,189.0,90.0,
939.0,187.0,92.0,
940.0,189.0,97.0,
941.0,191.0,95.0,
942.0,194.0,90.0,
943.0,193.0,89.0,
944.0,186.0,94.0,
945.0,190.0,97.0,
946.0,196.0,110.0,
947.0,191.0,112.0,
948.0,201.0,107.0,
949.0,191.0,108.0,
950.0,187.0,106.0,
951.0,189.0,115.0,
952.0,185.0,115.0,
953.0,190.0,119.0,
954.0,197.0,113.0,
955.0,205.0,111.0,
956.0,190.0,106.0,
957.0,189.0,103.0,
958.0,191.0,106.0,
959.0,176.0,117.0,
960.0,179.0,122.0,
961.0,188.0,124.0,
962.0,189.0,126.0,
963.0,197.0,122.0,
964.0,199.0,117.0,
965.0,191.0,119.0,
966.0,205.0,116.0,
967.0,208.0,115.0,
968.0,206.0,126.0,
969.0,215.0,107.0,
970.0,212.0,109.0,
971.0,218.0,116.0,
972.0,214.0,122.0,
973.0,217.0,111.0,
974.0,207.0,115.0,
975.0,214.0,112.0,
976.0,217.0,109.0,
977.0,224.0,102.0,
978.0,221.0,101.0,
979.0,226.0,101.0,
980.0,224.0,99.0,
981.0,227.0,94.0,
982.0,225.0,99.0,
983.0,222.0,114.0,
984.0,231.0,107.0,
985.0,236.0,113.0,
986.0,232.0,118.0,
987.0,220.0,111.0,
988.0,229.0,122.0,
989.0,238.0,113.0,
990.0,234.0,116.0,
991.0,228.0,119.0,
992.0,226.0,117.0,
993.0,240.0,119.0,
994.0,243.0,112.0,
995.0,244.0,113.0,
996.0,258.0,106.0,
997.0,248.0,106.0,
998.0,243.0,109.0,
999.0,240.0,107.0,
1000.0,227.0,111.0,
1001.0,230.0,115.0,
1002.0,227.0,119.0,
1003.0,226.0,113.0,
1004.0,225.0,122.0,
1005.0,237.0,114.0,
1006.0,239.0,104.0,
1007.0,230.0,122.0,
1008.0,229.0,113.0,
1009.0,227.0,113.0,
1010.0,223.0,113.0,
1011.0,222.0,109.0,
1012.0,211.0,104.0,
1013.0,221.0,102.0,
1014.0,211.0,113.0,
1015.0,205.0,124.0,
1016.0,214.0,138.0,
1017.0,224.0,124.0,
1018.0,218.0,115.0,
1019.0,209.0,114.0,
1020.0,214.0,108.0,
1021.0,206.0,117.0,
1022.0,194.0,117.0,
1023.0,200.0,114.0,
1024.0,190.0,111.0,
1025.0,197.0,114.0,
1026.0,203.0,106.0,
1027.0,209.0,115.0,
1028.0,216.0,120.0,
1029.0,219.0,112.0,
1030.0,224.0,121.0,
1031.0,224.0,121.0,
1032.0,219.0,122.0,
1033.0,223.0,128.0,
1034.0,220.0,138.0,
1035.0,229.0,135.0,
1036.0,229.0,133.0,
1037.0,226.0,123.0,
1038.0,226.0,132.0,
1039.0,223.0,146.0,
1040.0,230.0,133.0,
1041.0,233.0,139.0,
1042.0,225.0,145.0,
1043.0,253.0,130.0,
1044.0,235.0,131.0,
1045.0,243.0,126.0,
1046.0,240.0,138.0,
1047.0,261.0,147.0,
1048.0,279.0,128.0,
1049.0,279.0,130.0,
1050.0,278.0,133.0,
1051.0,284.0,143.0,
1052.0,278.0,136.0,
1053.0,275.0,146.0,
1054.0,306.0,135.0,
1055.0,307.0,126.0,
1056.0,298.0,141.0,
1057.0,312.0,143.0,
1058.0,303.0,149.0,
1059.0,305.0,155.0,
1060.0,323.0,136.0,
1061.0,339.0,145.0,
1062.0,346.0,159.0,
1063.0,361.0,161.0,
1064.0,357.0,164.0,
1065.0,386.0,146.0,
1066.0,360.0,144.0,
1067.0,373.0,142.0,
1068.0,387.0,144.0,
