TIME,1. sick,2. healthy,
1048.0,112.0,67.0,
1049.0,115.0,66.0,
1050.0,122.0,66.0,
1051.0,123.0,70.0,
1052.0,118.0,68.0,
1053.0,115.0,71.0,
1054.0,114.0,73.0,
1055.0,118.0,66.0,
1056.0,118.0,54.0,
1057.0,122.0,54.0,
1058.0,114.0,55.0,
1059.0,122.0,50.0,
1060.0,113.0,51.0,
1061.0,110.0,58.0,
1062.0,104.0,67.0,
1063.0,110.0,66.0,
1064.0,108.0,75.0,
1065.0,106.0,74.0,
1066.0,107.0,71.0,
1067.0,109.0,69.0,
1068.0,109.0,70.0,
1069.0,103.0,67.0,
1070.0,106.0,68.0,
1071.0,107.0,68.0,
1072.0,106.0,77.0,
1073.0,106.0,74.0,
1074.0,109.0,73.0,
1075.0,113.0,71.0,
1076.0,114.0,70.0,
1077.0,120.0,69.0,
1078.0,128.0,64.0,
1079.0,130.0,60.0,
1080.0,133.0,62.0,
1081.0,124.0,69.0,
1082.0,134.0,62.0,
1083.0,131.0,60.0,
1084.0,126.0,65.0,
1085.0,127.0,63.0,
1086.0,128.0,64.0,
1087.0,125.0,62.0,
1088.0,128.0,57.0,
1089.0,127.0,61.0,
1090.0,131.0,68.0,
1091.0,130.0,71.0,
1092.0,127.0,65.0,
1093.0,126.0,66.0,
1094.0,130.0,63.0,
1095.0,137.0,60.0,
1096.0,142.0,60.0,
1097.0,136.0,65.0,
1098.0,138.0,60.0,
1099.0,140.0,61.0,
1100.0,129.0,61.0,
1101.0,128.0,61.0,
1102.0,122.0,72.0,
1103.0,123.0,67.0,
1104.0,124.0,61.0,
1105.0,122.0,63.0,
1106.0,121.0,68.0,
1107.0,124.0,70.0,
1108.0,125.0,68.0,
1109.0,121.0,71.0,
1110.0,118.0,72.0,
1111.0,121.0,68.0,
1112.0,121.0,59.0,
1113.0,119.0,63.0,
1114.0,123.0,58.0,
1115.0,125.0,61.0,
1116.0,120.0,75.0,
1117.0,116.0,73.0,
1118.0,118.0,75.0,
1119.0,115.0,71.0,
1120.0,118.0,63.0,
1121.0,117.0,59.0,
1122.0,118.0,54.0,
1123.0,116.0,65.0,
1124.0,112.0,67.0,
1125.0,107.0,64.0,
1126.0,110.0,63.0,
1127.0,106.0,65.0,
1128.0,102.0,63.0,
1129.0,100.0,61.0,
1130.0,104.0,57.0,
1131.0,102.0,57.0,
1132.0,96.0,56.0,
1133.0,90.0,59.0,
1134.0,85.0,64.0,
1135.0,84.0,58.0,
1136.0,86.0,59.0,
1137.0,87.0,59.0,
1138.0,91.0,58.0,
1139.0,91.0,53.0,
1140.0,90.0,56.0,
1141.0,96.0,53.0,
1142.0,101.0,47.0,
1143.0,99.0,53.0,
1144.0,93.0,57.0,
1145.0,95.0,60.0,
1146.0,95.0,59.0,
1147.0,97.0,60.0,
1148.0,95.0,56.0,
1149.0,98.0,50.0,
1150.0,100.0,50.0,
1151.0,103.0,47.0,
1152.0,102.0,44.0,
1153.0,105.0,40.0,
1154.0,99.0,44.0,
1155.0,96.0,44.0,
1156.0,97.0,47.0,
1157.0,89.0,48.0,
1158.0,85.0,55.0,
1159.0,88.0,48.0,
1160.0,81.0,48.0,
1161.0,75.0,54.0,
1162.0,74.0,55.0,
1163.0,74.0,56.0,
1164.0,74.0,59.0,
1165.0,71.0,59.0,
1166.0,74.0,60.0,
1167.0,76.0,57.0,
1168.0,74.0,56.0,
1169.0,80.0,57.0,
1170.0,82.0,53.0,
1171.0,82.0,58.0,
1172.0,77.0,59.0,
1173.0,86.0,44.0,
1174.0,83.0,51.0,
1175.0,87.0,53.0,
1176.0,93.0,52.0,
1177.0,88.0,59.0,
1178.0,87.0,64.0,
1179.0,88.0,61.0,
1180.0,88.0,62.0,
1181.0,88.0,63.0,
1182.0,93.0,61.0,
1183.0,96.0,57.0,
1184.0,95.0,61.0,
1185.0,94.0,60.0,
1186.0,96.0,56.0,
1187.0,93.0,60.0,
1188.0,91.0,54.0,
1189.0,89.0,53.0,
1190.0,86.0,52.0,
1191.0,84.0,55.0,
1192.0,86.0,53.0,
1193.0,89.0,52.0,
1194.0,90.0,48.0,
1195.0,91.0,49.0,
1196.0,86.0,52.0,
1197.0,84.0,48.0,
1198.0,91.0,42.0,
1199.0,90.0,44.0,
1200.0,85.0,44.0,
1201.0,84.0,46.0,
1202.0,85.0,44.0,
1203.0,81.0,49.0,
1204.0,82.0,47.0,
1205.0,82.0,52.0,
1206.0,84.0,50.0,
1207.0,80.0,52.0,
1208.0,81.0,48.0,
1209.0,82.0,50.0,
1210.0,81.0,50.0,
1211.0,82.0,49.0,
1212.0,76.0,52.0,
1213.0,80.0,51.0,
1214.0,79.0,54.0,
1215.0,82.0,51.0,
1216.0,81.0,51.0,
1217.0,81.0,56.0,
1218.0,78.0,54.0,
1219.0,75.0,53.0,
1220.0,77.0,55.0,
1221.0,80.0,49.0,
1222.0,81.0,51.0,
1223.0,81.0,47.0,
1224.0,82.0,45.0,
1225.0,80.0,47.0,
1226.0,77.0,48.0,
1227.0,76.0,44.0,
1228.0,76.0,44.0,
1229.0,76.0,46.0,
1230.0,73.0,43.0,
1231.0,71.0,46.0,
1232.0,72.0,44.0,
1233.0,70.0,42.0,
1234.0,68.0,51.0,
1235.0,65.0,54.0,
1236.0,64.0,52.0,
1237.0,65.0,52.0,
1238.0,64.0,52.0,
1239.0,62.0,52.0,
1240.0,65.0,54.0,
1241.0,59.0,54.0,
1242.0,61.0,50.0,
1243.0,63.0,52.0,
1244.0,64.0,51.0,
1245.0,60.0,55.0,
1246.0,59.0,55.0,
1247.0,56.0,56.0,
1248.0,55.0,59.0,
1249.0,57.0,59.0,
1250.0,57.0,55.0,
1251.0,56.0,53.0,
1252.0,58.0,52.0,
1253.0,61.0,52.0,
1254.0,60.0,52.0,
1255.0,58.0,55.0,
1256.0,59.0,55.0,
1257.0,59.0,56.0,
1258.0,59.0,54.0,
1259.0,56.0,56.0,
1260.0,49.0,63.0,
1261.0,49.0,60.0,
1262.0,52.0,60.0,
1263.0,49.0,61.0,
1264.0,53.0,61.0,
1265.0,53.0,59.0,
1266.0,54.0,60.0,
1267.0,54.0,56.0,
1268.0,56.0,51.0,
1269.0,54.0,54.0,
1270.0,54.0,54.0,
1271.0,57.0,52.0,
1272.0,54.0,53.0,
1273.0,56.0,57.0,
1274.0,57.0,59.0,
1275.0,58.0,57.0,
1276.0,52.0,57.0,
1277.0,53.0,58.0,
1278.0,56.0,55.0,
1279.0,55.0,58.0,
1280.0,57.0,52.0,
1281.0,60.0,52.0,
1282.0,62.0,51.0,
1283.0,64.0,50.0,
1284.0,60.0,50.0,
1285.0,64.0,45.0,
1286.0,58.0,50.0,
1287.0,60.0,49.0,
1288.0,53.0,49.0,
1289.0,57.0,47.0,
1290.0,56.0,46.0,
1291.0,53.0,45.0,
1292.0,52.0,44.0,
1293.0,53.0,38.0,
1294.0,51.0,40.0,
1295.0,51.0,39.0,
1296.0,47.0,40.0,
1297.0,45.0,40.0,
1298.0,50.0,37.0,
1299.0,48.0,37.0,
1300.0,50.0,35.0,
1301.0,49.0,35.0,
1302.0,50.0,35.0,
1303.0,50.0,35.0,
1304.0,51.0,36.0,
1305.0,48.0,40.0,
1306.0,46.0,36.0,
1307.0,47.0,37.0,
1308.0,44.0,37.0,
1309.0,44.0,39.0,
1310.0,45.0,39.0,
1311.0,48.0,39.0,
1312.0,49.0,37.0,
1313.0,49.0,40.0,
1314.0,48.0,41.0,
1315.0,48.0,41.0,
1316.0,47.0,39.0,
1317.0,49.0,35.0,
1318.0,48.0,33.0,
1319.0,49.0,29.0,
1320.0,50.0,28.0,
1321.0,53.0,25.0,
1322.0,50.0,27.0,
1323.0,52.0,25.0,
1324.0,52.0,29.0,
1325.0,51.0,31.0,
1326.0,48.0,31.0,
1327.0,46.0,34.0,
1328.0,47.0,33.0,
1329.0,46.0,34.0,
1330.0,45.0,32.0,
1331.0,47.0,29.0,
1332.0,50.0,30.0,
1333.0,51.0,31.0,
1334.0,50.0,32.0,
1335.0,49.0,33.0,
1336.0,49.0,31.0,
1337.0,48.0,32.0,
1338.0,46.0,32.0,
1339.0,48.0,32.0,
1340.0,46.0,35.0,
1341.0,47.0,35.0,
1342.0,46.0,35.0,
1343.0,45.0,35.0,
1344.0,45.0,33.0,
1345.0,41.0,37.0,
1346.0,39.0,37.0,
1347.0,38.0,37.0,
1348.0,40.0,35.0,
1349.0,43.0,30.0,
1350.0,43.0,29.0,
1351.0,43.0,29.0,
1352.0,43.0,28.0,
1353.0,44.0,30.0,
1354.0,45.0,31.0,
1355.0,45.0,32.0,
1356.0,47.0,29.0,
1357.0,45.0,29.0,
1358.0,44.0,29.0,
1359.0,41.0,29.0,
1360.0,40.0,29.0,
1361.0,40.0,29.0,
1362.0,41.0,29.0,
1363.0,38.0,33.0,
1364.0,38.0,33.0,
1365.0,40.0,32.0,
1366.0,38.0,33.0,
1367.0,42.0,31.0,
1368.0,43.0,32.0,
1369.0,43.0,32.0,
1370.0,43.0,35.0,
1371.0,46.0,32.0,
1372.0,45.0,35.0,
1373.0,46.0,35.0,
1374.0,48.0,35.0,
1375.0,48.0,38.0,
1376.0,49.0,37.0,
1377.0,49.0,36.0,
1378.0,48.0,39.0,
1379.0,47.0,37.0,
1380.0,47.0,39.0,
1381.0,45.0,43.0,
1382.0,44.0,42.0,
1383.0,44.0,41.0,
1384.0,45.0,43.0,
1385.0,49.0,40.0,
1386.0,51.0,38.0,
1387.0,51.0,37.0,
1388.0,52.0,34.0,
1389.0,51.0,32.0,
1390.0,50.0,31.0,
1391.0,50.0,30.0,
1392.0,52.0,28.0,
1393.0,51.0,28.0,
1394.0,47.0,28.0,
1395.0,45.0,29.0,
1396.0,44.0,29.0,
1397.0,44.0,27.0,
1398.0,45.0,29.0,
1399.0,48.0,26.0,
1400.0,48.0,28.0,
1401.0,49.0,27.0,
1402.0,49.0,26.0,
1403.0,49.0,23.0,
1404.0,49.0,24.0,
1405.0,47.0,25.0,
1406.0,47.0,24.0,
1407.0,46.0,25.0,
1408.0,44.0,25.0,
1409.0,45.0,25.0,
1410.0,42.0,27.0,
1411.0,43.0,27.0,
1412.0,44.0,27.0,
1413.0,46.0,29.0,
1414.0,46.0,29.0,
1415.0,43.0,31.0,
1416.0,41.0,36.0,
1417.0,40.0,37.0,
1418.0,39.0,35.0,
1419.0,38.0,34.0,
1420.0,38.0,33.0,
1421.0,36.0,37.0,
1422.0,35.0,36.0,
1423.0,35.0,38.0,
1424.0,36.0,38.0,
1425.0,36.0,38.0,
1426.0,38.0,39.0,
1427.0,38.0,39.0,
1428.0,39.0,37.0,
1429.0,39.0,35.0,
1430.0,37.0,35.0,
1431.0,36.0,35.0,
1432.0,35.0,36.0,
1433.0,38.0,36.0,
1434.0,37.0,38.0,
1435.0,36.0,40.0,
1436.0,36.0,40.0,
1437.0,35.0,39.0,
1438.0,37.0,38.0,
1439.0,34.0,40.0,
1440.0,35.0,38.0,
1441.0,35.0,42.0,
1442.0,35.0,37.0,
1443.0,39.0,36.0,
1444.0,41.0,33.0,
1445.0,41.0,33.0,
1446.0,44.0,30.0,
1447.0,43.0,31.0,
1448.0,44.0,30.0,
1449.0,46.0,27.0,
1450.0,46.0,26.0,
1451.0,45.0,26.0,
1452.0,45.0,28.0,
1453.0,45.0,29.0,
1454.0,43.0,32.0,
1455.0,45.0,34.0,
1456.0,47.0,34.0,
1457.0,45.0,34.0,
1458.0,46.0,33.0,
1459.0,47.0,29.0,
1460.0,49.0,27.0,
1461.0,49.0,27.0,
1462.0,44.0,29.0,
1463.0,44.0,30.0,
1464.0,44.0,30.0,
1465.0,44.0,27.0,
1466.0,43.0,30.0,
1467.0,44.0,27.0,
1468.0,41.0,28.0,
1469.0,42.0,29.0,
1470.0,38.0,33.0,
1471.0,39.0,33.0,
1472.0,37.0,36.0,
1473.0,40.0,30.0,
1474.0,38.0,31.0,
1475.0,39.0,33.0,
1476.0,40.0,33.0,
1477.0,41.0,31.0,
1478.0,42.0,32.0,
1479.0,41.0,33.0,
1480.0,42.0,31.0,
1481.0,40.0,35.0,
1482.0,39.0,37.0,
1483.0,40.0,36.0,
1484.0,41.0,36.0,
1485.0,38.0,37.0,
1486.0,37.0,39.0,
1487.0,38.0,41.0,
1488.0,39.0,40.0,
1489.0,37.0,42.0,
1490.0,37.0,43.0,
1491.0,37.0,42.0,
1492.0,36.0,44.0,
1493.0,37.0,43.0,
1494.0,36.0,43.0,
1495.0,35.0,43.0,
1496.0,36.0,41.0,
1497.0,42.0,36.0,
1498.0,38.0,40.0,
1499.0,39.0,39.0,
1500.0,39.0,39.0,
1501.0,38.0,42.0,
1502.0,39.0,41.0,
1503.0,39.0,41.0,
1504.0,39.0,41.0,
1505.0,39.0,42.0,
1506.0,40.0,45.0,
1507.0,40.0,45.0,
1508.0,41.0,39.0,
1509.0,44.0,35.0,
1510.0,44.0,34.0,
1511.0,41.0,37.0,
1512.0,39.0,38.0,
1513.0,40.0,36.0,
1514.0,39.0,35.0,
1515.0,39.0,37.0,
1516.0,39.0,37.0,
1517.0,41.0,34.0,
1518.0,40.0,33.0,
1519.0,41.0,32.0,
1520.0,40.0,30.0,
1521.0,39.0,32.0,
1522.0,39.0,34.0,
1523.0,38.0,39.0,
1524.0,37.0,37.0,
1525.0,37.0,37.0,
1526.0,36.0,39.0,
1527.0,36.0,38.0,
1528.0,37.0,38.0,
1529.0,34.0,38.0,
1530.0,33.0,38.0,
1531.0,33.0,35.0,
1532.0,35.0,34.0,
1533.0,35.0,32.0,
1534.0,36.0,31.0,
1535.0,34.0,33.0,
1536.0,36.0,31.0,
1537.0,36.0,34.0,
1538.0,34.0,34.0,
1539.0,32.0,35.0,
1540.0,31.0,37.0,
1541.0,30.0,38.0,
1542.0,31.0,36.0,
1543.0,32.0,38.0,
1544.0,33.0,38.0,
1545.0,32.0,36.0,
1546.0,31.0,38.0,
1547.0,32.0,35.0,
1548.0,33.0,32.0,
1549.0,35.0,29.0,
1550.0,33.0,30.0,
1551.0,33.0,32.0,
1552.0,30.0,33.0,
1553.0,31.0,31.0,
1554.0,31.0,32.0,
1555.0,33.0,29.0,
1556.0,33.0,31.0,
1557.0,33.0,30.0,
1558.0,34.0,31.0,
1559.0,33.0,33.0,
1560.0,33.0,33.0,
1561.0,34.0,32.0,
1562.0,33.0,33.0,
1563.0,32.0,35.0,
1564.0,31.0,31.0,
1565.0,31.0,32.0,
1566.0,32.0,32.0,
1567.0,35.0,32.0,
1568.0,35.0,31.0,
1569.0,34.0,32.0,
1570.0,34.0,32.0,
1571.0,33.0,32.0,
1572.0,33.0,33.0,
1573.0,32.0,39.0,
1574.0,31.0,41.0,
1575.0,31.0,46.0,
1576.0,31.0,43.0,
1577.0,30.0,40.0,
1578.0,30.0,40.0,
1579.0,30.0,43.0,
1580.0,31.0,42.0,
1581.0,30.0,43.0,
1582.0,31.0,41.0,
1583.0,33.0,40.0,
1584.0,32.0,41.0,
1585.0,33.0,41.0,
1586.0,36.0,39.0,
1587.0,39.0,37.0,
1588.0,38.0,35.0,
1589.0,38.0,35.0,
1590.0,44.0,31.0,
1591.0,43.0,31.0,
1592.0,43.0,32.0,
1593.0,43.0,32.0,
1594.0,43.0,33.0,
1595.0,42.0,33.0,
1596.0,44.0,32.0,
1597.0,45.0,28.0,
1598.0,43.0,31.0,
1599.0,43.0,29.0,
1600.0,41.0,31.0,
1601.0,39.0,32.0,
1602.0,41.0,30.0,
1603.0,43.0,30.0,
1604.0,42.0,29.0,
1605.0,42.0,28.0,
1606.0,42.0,27.0,
1607.0,42.0,28.0,
1608.0,44.0,22.0,
1609.0,43.0,22.0,
1610.0,40.0,24.0,
1611.0,40.0,26.0,
1612.0,40.0,26.0,
1613.0,39.0,25.0,
1614.0,41.0,25.0,
1615.0,42.0,23.0,
1616.0,43.0,22.0,
1617.0,42.0,22.0,
1618.0,41.0,22.0,
1619.0,38.0,25.0,
1620.0,39.0,21.0,
1621.0,40.0,21.0,
1622.0,38.0,24.0,
1623.0,40.0,23.0,
1624.0,39.0,25.0,
1625.0,38.0,24.0,
1626.0,36.0,24.0,
1627.0,38.0,25.0,
1628.0,37.0,24.0,
1629.0,38.0,22.0,
1630.0,38.0,21.0,
1631.0,37.0,21.0,
1632.0,35.0,23.0,
1633.0,35.0,23.0,
1634.0,35.0,25.0,
1635.0,32.0,28.0,
1636.0,34.0,26.0,
1637.0,36.0,28.0,
1638.0,38.0,26.0,
1639.0,35.0,28.0,
1640.0,34.0,31.0,
1641.0,34.0,32.0,
1642.0,36.0,27.0,
1643.0,34.0,29.0,
1644.0,33.0,31.0,
1645.0,35.0,30.0,
1646.0,37.0,29.0,
1647.0,38.0,27.0,
1648.0,40.0,23.0,
1649.0,40.0,24.0,
1650.0,39.0,24.0,
1651.0,39.0,23.0,
1652.0,39.0,22.0,
1653.0,39.0,20.0,
1654.0,38.0,20.0,
1655.0,37.0,21.0,
1656.0,38.0,20.0,
1657.0,35.0,24.0,
1658.0,33.0,27.0,
1659.0,33.0,26.0,
1660.0,31.0,30.0,
1661.0,32.0,29.0,
1662.0,29.0,31.0,
1663.0,30.0,32.0,
1664.0,29.0,34.0,
1665.0,28.0,36.0,
1666.0,27.0,36.0,
1667.0,29.0,35.0,
1668.0,28.0,37.0,
1669.0,28.0,36.0,
1670.0,30.0,37.0,
1671.0,27.0,39.0,
1672.0,26.0,40.0,
1673.0,27.0,37.0,
1674.0,28.0,36.0,
1675.0,27.0,34.0,
1676.0,27.0,35.0,
1677.0,27.0,35.0,
1678.0,27.0,35.0,
1679.0,27.0,34.0,
1680.0,27.0,33.0,
1681.0,27.0,33.0,
1682.0,28.0,32.0,
1683.0,29.0,35.0,
1684.0,30.0,36.0,
1685.0,33.0,34.0,
1686.0,30.0,35.0,
1687.0,28.0,37.0,
1688.0,30.0,36.0,
1689.0,29.0,37.0,
1690.0,33.0,37.0,
1691.0,32.0,38.0,
1692.0,34.0,38.0,
1693.0,37.0,34.0,
1694.0,38.0,32.0,
1695.0,37.0,32.0,
1696.0,36.0,37.0,
1697.0,35.0,41.0,
1698.0,35.0,40.0,
1699.0,34.0,38.0,
1700.0,34.0,39.0,
1701.0,35.0,36.0,
1702.0,36.0,33.0,
1703.0,36.0,31.0,
1704.0,37.0,31.0,
1705.0,37.0,32.0,
1706.0,35.0,34.0,
1707.0,35.0,35.0,
1708.0,38.0,30.0,
1709.0,37.0,31.0,
1710.0,36.0,30.0,
1711.0,37.0,26.0,
1712.0,35.0,27.0,
1713.0,36.0,31.0,
1714.0,34.0,32.0,
1715.0,32.0,33.0,
1716.0,31.0,32.0,
1717.0,32.0,32.0,
1718.0,31.0,33.0,
1719.0,32.0,33.0,
1720.0,32.0,33.0,
1721.0,32.0,31.0,
1722.0,35.0,29.0,
1723.0,34.0,30.0,
1724.0,35.0,29.0,
1725.0,38.0,30.0,
1726.0,38.0,31.0,
1727.0,37.0,30.0,
1728.0,38.0,32.0,
1729.0,39.0,32.0,
1730.0,37.0,36.0,
1731.0,35.0,37.0,
1732.0,34.0,37.0,
1733.0,34.0,37.0,
1734.0,35.0,34.0,
1735.0,33.0,36.0,
1736.0,31.0,34.0,
1737.0,31.0,37.0,
1738.0,32.0,36.0,
1739.0,30.0,36.0,
1740.0,30.0,40.0,
1741.0,32.0,38.0,
1742.0,31.0,38.0,
1743.0,28.0,40.0,
1744.0,29.0,40.0,
1745.0,27.0,40.0,
1746.0,27.0,40.0,
1747.0,26.0,41.0,
1748.0,26.0,41.0,
1749.0,27.0,40.0,
1750.0,30.0,39.0,
1751.0,30.0,39.0,
1752.0,30.0,40.0,
1753.0,30.0,39.0,
1754.0,29.0,42.0,
1755.0,31.0,40.0,
1756.0,31.0,42.0,
1757.0,31.0,39.0,
1758.0,30.0,41.0,
1759.0,29.0,42.0,
1760.0,29.0,41.0,
1761.0,30.0,44.0,
1762.0,28.0,47.0,
1763.0,26.0,49.0,
1764.0,26.0,51.0,
1765.0,29.0,48.0,
1766.0,27.0,48.0,
1767.0,31.0,44.0,
1768.0,35.0,42.0,
1769.0,38.0,43.0,
1770.0,39.0,40.0,
1771.0,43.0,44.0,
1772.0,46.0,43.0,
1773.0,45.0,48.0,
1774.0,43.0,43.0,
1775.0,43.0,37.0,
1776.0,42.0,38.0,
1777.0,41.0,42.0,
1778.0,44.0,40.0,
1779.0,45.0,38.0,
1780.0,44.0,40.0,
1781.0,43.0,41.0,
1782.0,45.0,44.0,
1783.0,46.0,45.0,
1784.0,47.0,49.0,
1785.0,47.0,49.0,
1786.0,48.0,49.0,
1787.0,52.0,43.0,
1788.0,49.0,43.0,
1789.0,52.0,40.0,
1790.0,51.0,38.0,
1791.0,51.0,37.0,
1792.0,51.0,38.0,
1793.0,49.0,39.0,
1794.0,49.0,41.0,
1795.0,49.0,41.0,
1796.0,48.0,42.0,
1797.0,49.0,41.0,
1798.0,50.0,43.0,
1799.0,51.0,45.0,
1800.0,50.0,48.0,
1801.0,49.0,52.0,
1802.0,48.0,50.0,
