TIME,1. sick,2. healthy,
424.0,285.0,159.0,
425.0,292.0,142.0,
426.0,306.0,150.0,
427.0,317.0,141.0,
428.0,313.0,146.0,
429.0,317.0,134.0,
430.0,322.0,133.0,
431.0,331.0,128.0,
432.0,319.0,138.0,
433.0,323.0,131.0,
434.0,308.0,135.0,
435.0,304.0,154.0,
436.0,310.0,150.0,
437.0,317.0,145.0,
438.0,322.0,148.0,
439.0,330.0,139.0,
440.0,336.0,144.0,
441.0,323.0,143.0,
442.0,317.0,155.0,
443.0,310.0,167.0,
444.0,324.0,145.0,
445.0,323.0,159.0,
446.0,321.0,140.0,
447.0,313.0,145.0,
448.0,298.0,138.0,
449.0,298.0,133.0,
450.0,300.0,150.0,
451.0,301.0,156.0,
452.0,298.0,151.0,
453.0,312.0,143.0,
454.0,307.0,152.0,
455.0,302.0,157.0,
456.0,291.0,161.0,
457.0,303.0,150.0,
458.0,309.0,155.0,
459.0,315.0,157.0,
460.0,336.0,164.0,
461.0,339.0,157.0,
462.0,328.0,162.0,
463.0,338.0,154.0,
464.0,343.0,145.0,
465.0,339.0,153.0,
466.0,324.0,162.0,
467.0,337.0,170.0,
468.0,354.0,164.0,
469.0,356.0,172.0,
470.0,363.0,171.0,
471.0,379.0,165.0,
472.0,381.0,152.0,
473.0,378.0,142.0,
474.0,355.0,147.0,
475.0,338.0,168.0,
476.0,333.0,157.0,
477.0,353.0,141.0,
478.0,347.0,148.0,
479.0,340.0,143.0,
480.0,343.0,143.0,
481.0,330.0,160.0,
482.0,339.0,152.0,
483.0,356.0,151.0,
484.0,363.0,157.0,
485.0,381.0,172.0,
486.0,402.0,162.0,
487.0,404.0,164.0,
488.0,403.0,178.0,
489.0,424.0,175.0,
490.0,403.0,161.0,
491.0,396.0,163.0,
492.0,410.0,159.0,
493.0,390.0,164.0,
494.0,388.0,165.0,
495.0,387.0,164.0,
496.0,393.0,179.0,
497.0,403.0,172.0,
498.0,417.0,187.0,
499.0,437.0,180.0,
500.0,440.0,175.0,
501.0,447.0,166.0,
502.0,452.0,179.0,
503.0,453.0,181.0,
504.0,430.0,201.0,
505.0,435.0,191.0,
506.0,451.0,174.0,
507.0,458.0,186.0,
508.0,448.0,174.0,
509.0,434.0,179.0,
510.0,439.0,183.0,
511.0,445.0,171.0,
512.0,426.0,173.0,
513.0,413.0,184.0,
514.0,407.0,214.0,
515.0,405.0,204.0,
516.0,415.0,179.0,
517.0,403.0,179.0,
518.0,407.0,176.0,
519.0,394.0,199.0,
520.0,393.0,194.0,
521.0,394.0,198.0,
522.0,400.0,179.0,
523.0,413.0,161.0,
524.0,405.0,186.0,
525.0,411.0,183.0,
526.0,417.0,169.0,
527.0,414.0,175.0,
528.0,431.0,163.0,
529.0,423.0,174.0,
530.0,429.0,189.0,
531.0,464.0,180.0,
532.0,450.0,190.0,
533.0,455.0,186.0,
534.0,435.0,190.0,
535.0,443.0,186.0,
536.0,454.0,188.0,
537.0,472.0,207.0,
538.0,483.0,220.0,
539.0,508.0,190.0,
540.0,511.0,199.0,
541.0,489.0,194.0,
542.0,496.0,200.0,
543.0,482.0,214.0,
544.0,492.0,220.0,
545.0,466.0,211.0,
546.0,444.0,224.0,
547.0,452.0,223.0,
548.0,470.0,228.0,
549.0,483.0,204.0,
550.0,476.0,208.0,
551.0,478.0,221.0,
552.0,493.0,206.0,
553.0,485.0,231.0,
554.0,474.0,241.0,
555.0,481.0,220.0,
556.0,480.0,225.0,
557.0,481.0,207.0,
558.0,461.0,211.0,
559.0,473.0,215.0,
560.0,468.0,226.0,
561.0,476.0,207.0,
562.0,496.0,221.0,
563.0,475.0,232.0,
564.0,477.0,250.0,
565.0,512.0,226.0,
566.0,504.0,229.0,
567.0,532.0,229.0,
568.0,552.0,227.0,
569.0,558.0,220.0,
570.0,551.0,210.0,
571.0,533.0,225.0,
572.0,535.0,223.0,
573.0,543.0,249.0,
574.0,542.0,228.0,
575.0,520.0,247.0,
576.0,518.0,235.0,
577.0,513.0,208.0,
578.0,507.0,226.0,
579.0,530.0,222.0,
580.0,578.0,213.0,
581.0,566.0,235.0,
582.0,585.0,226.0,
583.0,608.0,231.0,
584.0,605.0,220.0,
585.0,582.0,240.0,
586.0,584.0,253.0,
587.0,612.0,246.0,
588.0,630.0,256.0,
589.0,636.0,256.0,
590.0,654.0,251.0,
591.0,675.0,296.0,
592.0,675.0,265.0,
593.0,706.0,309.0,
594.0,750.0,251.0,
595.0,747.0,260.0,
596.0,698.0,277.0,
597.0,702.0,252.0,
598.0,682.0,260.0,
599.0,659.0,289.0,
600.0,659.0,295.0,
601.0,673.0,307.0,
602.0,684.0,274.0,
603.0,679.0,267.0,
604.0,661.0,275.0,
605.0,689.0,261.0,
606.0,700.0,256.0,
607.0,708.0,234.0,
608.0,698.0,235.0,
609.0,692.0,242.0,
610.0,677.0,250.0,
611.0,662.0,286.0,
612.0,675.0,254.0,
613.0,656.0,259.0,
614.0,621.0,234.0,
615.0,627.0,254.0,
616.0,646.0,257.0,
617.0,654.0,244.0,
618.0,624.0,289.0,
619.0,654.0,264.0,
620.0,639.0,269.0,
621.0,642.0,256.0,
622.0,631.0,271.0,
623.0,667.0,232.0,
624.0,674.0,234.0,
625.0,667.0,270.0,
626.0,657.0,263.0,
627.0,642.0,250.0,
628.0,660.0,263.0,
629.0,669.0,269.0,
630.0,663.0,251.0,
631.0,673.0,286.0,
632.0,684.0,237.0,
633.0,683.0,288.0,
634.0,730.0,285.0,
635.0,737.0,274.0,
636.0,738.0,266.0,
637.0,742.0,264.0,
638.0,733.0,277.0,
639.0,751.0,263.0,
640.0,747.0,299.0,
641.0,747.0,313.0,
642.0,730.0,294.0,
643.0,713.0,251.0,
644.0,702.0,257.0,
645.0,761.0,254.0,
646.0,740.0,238.0,
647.0,730.0,249.0,
648.0,725.0,265.0,
649.0,712.0,263.0,
650.0,713.0,249.0,
651.0,704.0,256.0,
652.0,716.0,258.0,
653.0,698.0,264.0,
654.0,683.0,286.0,
655.0,668.0,251.0,
656.0,679.0,226.0,
657.0,684.0,241.0,
658.0,674.0,226.0,
659.0,688.0,245.0,
660.0,675.0,261.0,
661.0,671.0,242.0,
662.0,665.0,256.0,
663.0,665.0,260.0,
664.0,678.0,259.0,
665.0,682.0,255.0,
666.0,641.0,280.0,
667.0,668.0,301.0,
668.0,686.0,300.0,
669.0,728.0,295.0,
670.0,713.0,299.0,
671.0,700.0,275.0,
672.0,702.0,239.0,
673.0,678.0,257.0,
674.0,683.0,263.0,
675.0,674.0,259.0,
676.0,666.0,274.0,
677.0,696.0,285.0,
678.0,710.0,281.0,
679.0,709.0,253.0,
680.0,672.0,264.0,
681.0,699.0,268.0,
682.0,714.0,279.0,
683.0,705.0,264.0,
684.0,690.0,260.0,
685.0,673.0,269.0,
686.0,684.0,279.0,
687.0,720.0,266.0,
688.0,705.0,274.0,
689.0,690.0,252.0,
690.0,673.0,277.0,
691.0,721.0,258.0,
692.0,694.0,265.0,
693.0,687.0,260.0,
694.0,702.0,288.0,
695.0,681.0,265.0,
696.0,689.0,260.0,
697.0,726.0,264.0,
698.0,693.0,248.0,
699.0,703.0,240.0,
700.0,706.0,266.0,
701.0,712.0,265.0,
702.0,712.0,267.0,
703.0,674.0,261.0,
704.0,654.0,254.0,
705.0,604.0,249.0,
706.0,598.0,271.0,
707.0,603.0,263.0,
708.0,622.0,262.0,
709.0,642.0,283.0,
710.0,652.0,274.0,
711.0,665.0,246.0,
712.0,670.0,243.0,
713.0,680.0,228.0,
714.0,664.0,259.0,
715.0,655.0,260.0,
716.0,668.0,264.0,
717.0,666.0,269.0,
718.0,643.0,296.0,
719.0,640.0,318.0,
720.0,681.0,298.0,
721.0,676.0,285.0,
722.0,712.0,281.0,
723.0,728.0,285.0,
724.0,727.0,262.0,
725.0,751.0,277.0,
726.0,753.0,293.0,
727.0,730.0,275.0,
728.0,731.0,272.0,
729.0,711.0,283.0,
730.0,740.0,256.0,
731.0,699.0,254.0,
732.0,695.0,244.0,
733.0,652.0,281.0,
734.0,652.0,247.0,
735.0,614.0,249.0,
736.0,643.0,221.0,
737.0,646.0,235.0,
738.0,644.0,282.0,
739.0,682.0,275.0,
740.0,696.0,257.0,
741.0,691.0,276.0,
742.0,667.0,267.0,
743.0,693.0,262.0,
744.0,697.0,260.0,
745.0,717.0,254.0,
746.0,714.0,260.0,
747.0,725.0,275.0,
748.0,698.0,243.0,
749.0,710.0,255.0,
750.0,678.0,251.0,
751.0,677.0,244.0,
752.0,621.0,224.0,
753.0,604.0,238.0,
754.0,594.0,260.0,
755.0,598.0,240.0,
756.0,634.0,213.0,
757.0,612.0,215.0,
758.0,611.0,223.0,
759.0,600.0,221.0,
760.0,598.0,201.0,
761.0,589.0,210.0,
762.0,595.0,234.0,
763.0,589.0,242.0,
764.0,601.0,228.0,
765.0,606.0,234.0,
766.0,595.0,236.0,
767.0,602.0,270.0,
768.0,606.0,285.0,
769.0,651.0,260.0,
770.0,664.0,247.0,
771.0,680.0,275.0,
772.0,677.0,253.0,
773.0,672.0,235.0,
774.0,673.0,218.0,
775.0,658.0,226.0,
776.0,603.0,225.0,
777.0,586.0,220.0,
778.0,547.0,250.0,
779.0,536.0,230.0,
780.0,565.0,231.0,
781.0,587.0,224.0,
782.0,592.0,223.0,
783.0,576.0,242.0,
784.0,579.0,227.0,
785.0,564.0,241.0,
786.0,583.0,246.0,
787.0,578.0,268.0,
788.0,584.0,277.0,
789.0,609.0,276.0,
790.0,610.0,256.0,
791.0,613.0,244.0,
792.0,616.0,256.0,
793.0,652.0,233.0,
794.0,660.0,231.0,
795.0,664.0,200.0,
796.0,652.0,199.0,
797.0,680.0,189.0,
798.0,648.0,224.0,
799.0,673.0,212.0,
800.0,652.0,232.0,
801.0,640.0,212.0,
802.0,606.0,244.0,
803.0,602.0,242.0,
804.0,588.0,243.0,
805.0,600.0,254.0,
806.0,619.0,252.0,
807.0,632.0,252.0,
808.0,658.0,256.0,
809.0,661.0,244.0,
810.0,656.0,265.0,
811.0,642.0,278.0,
812.0,654.0,254.0,
813.0,681.0,243.0,
814.0,688.0,256.0,
815.0,679.0,264.0,
816.0,663.0,285.0,
817.0,688.0,283.0,
818.0,724.0,248.0,
819.0,726.0,236.0,
820.0,712.0,240.0,
821.0,699.0,269.0,
822.0,730.0,265.0,
823.0,733.0,257.0,
824.0,766.0,254.0,
825.0,744.0,277.0,
826.0,758.0,295.0,
827.0,773.0,283.0,
828.0,783.0,320.0,
829.0,786.0,300.0,
830.0,812.0,287.0,
831.0,828.0,298.0,
832.0,784.0,292.0,
833.0,795.0,305.0,
834.0,788.0,295.0,
835.0,772.0,313.0,
836.0,737.0,340.0,
837.0,773.0,338.0,
838.0,775.0,330.0,
839.0,776.0,291.0,
840.0,765.0,302.0,
841.0,741.0,293.0,
842.0,722.0,291.0,
843.0,749.0,278.0,
844.0,790.0,279.0,
845.0,742.0,308.0,
846.0,759.0,295.0,
847.0,722.0,319.0,
848.0,772.0,285.0,
849.0,747.0,292.0,
850.0,733.0,280.0,
851.0,750.0,289.0,
852.0,775.0,301.0,
853.0,744.0,280.0,
854.0,765.0,272.0,
855.0,734.0,305.0,
856.0,771.0,293.0,
857.0,799.0,291.0,
858.0,772.0,286.0,
859.0,772.0,306.0,
860.0,803.0,285.0,
861.0,813.0,291.0,
862.0,828.0,289.0,
863.0,834.0,290.0,
864.0,886.0,283.0,
865.0,876.0,284.0,
866.0,851.0,255.0,
867.0,833.0,317.0,
868.0,834.0,326.0,
869.0,816.0,296.0,
870.0,848.0,333.0,
871.0,852.0,307.0,
872.0,815.0,300.0,
873.0,868.0,292.0,
874.0,862.0,301.0,
875.0,862.0,308.0,
876.0,849.0,301.0,
877.0,846.0,293.0,
878.0,826.0,318.0,
879.0,854.0,302.0,
880.0,852.0,303.0,
881.0,808.0,284.0,
882.0,823.0,267.0,
883.0,763.0,269.0,
884.0,786.0,293.0,
885.0,785.0,279.0,
886.0,762.0,274.0,
887.0,781.0,302.0,
888.0,777.0,293.0,
889.0,791.0,296.0,
890.0,816.0,276.0,
891.0,851.0,313.0,
892.0,896.0,342.0,
893.0,872.0,333.0,
894.0,913.0,318.0,
895.0,897.0,309.0,
896.0,852.0,317.0,
897.0,861.0,349.0,
898.0,879.0,392.0,
899.0,928.0,337.0,
900.0,895.0,340.0,
901.0,916.0,336.0,
902.0,898.0,367.0,
903.0,915.0,328.0,
904.0,913.0,334.0,
905.0,901.0,293.0,
906.0,885.0,296.0,
907.0,892.0,302.0,
908.0,855.0,315.0,
909.0,813.0,299.0,
910.0,808.0,336.0,
911.0,844.0,313.0,
912.0,846.0,299.0,
913.0,836.0,296.0,
914.0,804.0,299.0,
915.0,789.0,310.0,
916.0,755.0,329.0,
917.0,786.0,284.0,
918.0,747.0,297.0,
919.0,739.0,316.0,
920.0,710.0,310.0,
921.0,708.0,278.0,
922.0,722.0,267.0,
923.0,698.0,259.0,
924.0,662.0,267.0,
925.0,686.0,272.0,
926.0,673.0,266.0,
927.0,693.0,282.0,
928.0,693.0,248.0,
929.0,698.0,261.0,
930.0,700.0,263.0,
931.0,669.0,282.0,
932.0,702.0,266.0,
933.0,679.0,262.0,
934.0,682.0,242.0,
935.0,692.0,268.0,
936.0,715.0,298.0,
937.0,757.0,266.0,
938.0,789.0,301.0,
939.0,794.0,269.0,
940.0,788.0,263.0,
941.0,782.0,287.0,
942.0,776.0,262.0,
943.0,783.0,260.0,
944.0,748.0,273.0,
945.0,714.0,253.0,
946.0,679.0,226.0,
947.0,661.0,251.0,
948.0,656.0,264.0,
949.0,650.0,248.0,
950.0,669.0,245.0,
951.0,656.0,250.0,
952.0,643.0,244.0,
953.0,617.0,238.0,
954.0,622.0,236.0,
955.0,626.0,254.0,
956.0,605.0,228.0,
957.0,599.0,230.0,
958.0,584.0,231.0,
959.0,596.0,238.0,
960.0,607.0,212.0,
961.0,588.0,203.0,
962.0,574.0,223.0,
963.0,586.0,209.0,
964.0,573.0,193.0,
965.0,546.0,207.0,
966.0,523.0,215.0,
967.0,505.0,210.0,
968.0,531.0,213.0,
969.0,521.0,189.0,
970.0,530.0,200.0,
971.0,541.0,181.0,
972.0,516.0,186.0,
973.0,512.0,146.0,
974.0,478.0,178.0,
975.0,449.0,176.0,
976.0,451.0,175.0,
977.0,445.0,164.0,
978.0,428.0,179.0,
979.0,412.0,173.0,
980.0,395.0,162.0,
981.0,418.0,149.0,
982.0,402.0,146.0,
983.0,396.0,164.0,
984.0,391.0,174.0,
985.0,404.0,149.0,
986.0,374.0,147.0,
987.0,375.0,159.0,
988.0,388.0,153.0,
989.0,395.0,176.0,
990.0,404.0,168.0,
991.0,384.0,174.0,
992.0,395.0,174.0,
993.0,370.0,161.0,
994.0,355.0,158.0,
995.0,336.0,185.0,
996.0,334.0,168.0,
997.0,334.0,184.0,
998.0,350.0,174.0,
999.0,366.0,155.0,
1000.0,367.0,159.0,
1001.0,368.0,148.0,
1002.0,350.0,163.0,
1003.0,349.0,176.0,
1004.0,359.0,176.0,
1005.0,373.0,159.0,
1006.0,370.0,161.0,
1007.0,368.0,168.0,
1008.0,361.0,152.0,
1009.0,367.0,158.0,
1010.0,363.0,167.0,
1011.0,355.0,170.0,
1012.0,358.0,167.0,
1013.0,370.0,171.0,
1014.0,377.0,175.0,
1015.0,379.0,182.0,
1016.0,357.0,173.0,
1017.0,341.0,177.0,
1018.0,332.0,172.0,
1019.0,335.0,162.0,
1020.0,351.0,159.0,
1021.0,354.0,157.0,
1022.0,361.0,158.0,
1023.0,362.0,174.0,
1024.0,376.0,158.0,
1025.0,377.0,145.0,
1026.0,372.0,146.0,
1027.0,368.0,150.0,
1028.0,345.0,167.0,
1029.0,358.0,157.0,
1030.0,365.0,157.0,
1031.0,357.0,152.0,
1032.0,364.0,166.0,
1033.0,362.0,166.0,
1034.0,389.0,160.0,
1035.0,387.0,156.0,
1036.0,379.0,165.0,
1037.0,360.0,164.0,
1038.0,350.0,152.0,
1039.0,358.0,135.0,
1040.0,349.0,166.0,
1041.0,362.0,152.0,
1042.0,359.0,151.0,
1043.0,351.0,135.0,
1044.0,377.0,123.0,
1045.0,356.0,143.0,
1046.0,342.0,131.0,
1047.0,327.0,134.0,
1048.0,340.0,130.0,
1049.0,320.0,133.0,
1050.0,327.0,128.0,
1051.0,303.0,139.0,
1052.0,307.0,150.0,
1053.0,290.0,146.0,
1054.0,277.0,156.0,
1055.0,284.0,156.0,
1056.0,292.0,163.0,
1057.0,308.0,151.0,
1058.0,304.0,154.0,
1059.0,300.0,140.0,
1060.0,299.0,140.0,
1061.0,290.0,153.0,
1062.0,297.0,146.0,
1063.0,283.0,141.0,
1064.0,277.0,151.0,
1065.0,286.0,144.0,
1066.0,290.0,131.0,
1067.0,293.0,130.0,
1068.0,286.0,129.0,
