TIME,1. sick,2. healthy,
505.0,210.0,92.0,
506.0,199.0,88.0,
507.0,193.0,90.0,
508.0,190.0,86.0,
509.0,188.0,103.0,
510.0,187.0,109.0,
511.0,194.0,108.0,
512.0,215.0,108.0,
513.0,214.0,104.0,
514.0,208.0,114.0,
515.0,204.0,116.0,
516.0,209.0,111.0,
517.0,205.0,110.0,
518.0,215.0,114.0,
519.0,224.0,111.0,
520.0,202.0,124.0,
521.0,209.0,113.0,
522.0,211.0,112.0,
523.0,199.0,117.0,
524.0,211.0,117.0,
525.0,209.0,112.0,
526.0,211.0,117.0,
527.0,212.0,115.0,
528.0,216.0,118.0,
529.0,211.0,117.0,
530.0,212.0,113.0,
531.0,213.0,114.0,
532.0,212.0,114.0,
533.0,215.0,109.0,
534.0,216.0,103.0,
535.0,230.0,100.0,
536.0,223.0,97.0,
537.0,214.0,98.0,
538.0,207.0,106.0,
539.0,218.0,95.0,
540.0,221.0,97.0,
541.0,235.0,92.0,
542.0,227.0,111.0,
543.0,224.0,99.0,
544.0,221.0,103.0,
545.0,223.0,106.0,
546.0,211.0,110.0,
547.0,227.0,106.0,
548.0,213.0,115.0,
549.0,222.0,112.0,
550.0,223.0,105.0,
551.0,227.0,104.0,
552.0,233.0,97.0,
553.0,222.0,93.0,
554.0,217.0,93.0,
555.0,210.0,92.0,
556.0,206.0,99.0,
557.0,204.0,88.0,
558.0,210.0,84.0,
559.0,213.0,80.0,
560.0,210.0,78.0,
561.0,205.0,86.0,
562.0,202.0,84.0,
563.0,190.0,80.0,
564.0,186.0,79.0,
565.0,175.0,79.0,
566.0,176.0,85.0,
567.0,173.0,92.0,
568.0,175.0,92.0,
569.0,162.0,96.0,
570.0,154.0,96.0,
571.0,157.0,105.0,
572.0,157.0,106.0,
573.0,165.0,99.0,
574.0,163.0,92.0,
575.0,166.0,98.0,
576.0,162.0,99.0,
577.0,173.0,97.0,
578.0,187.0,88.0,
579.0,184.0,93.0,
580.0,188.0,77.0,
581.0,185.0,77.0,
582.0,181.0,74.0,
583.0,173.0,88.0,
584.0,168.0,90.0,
585.0,175.0,81.0,
586.0,177.0,80.0,
587.0,185.0,76.0,
588.0,183.0,81.0,
589.0,178.0,87.0,
590.0,174.0,87.0,
591.0,184.0,84.0,
592.0,181.0,81.0,
593.0,181.0,85.0,
594.0,178.0,101.0,
595.0,178.0,108.0,
596.0,167.0,111.0,
597.0,171.0,110.0,
598.0,170.0,113.0,
599.0,172.0,107.0,
600.0,174.0,105.0,
601.0,176.0,104.0,
602.0,184.0,105.0,
603.0,177.0,108.0,
604.0,174.0,101.0,
605.0,167.0,107.0,
606.0,167.0,108.0,
607.0,169.0,113.0,
608.0,172.0,104.0,
609.0,177.0,94.0,
610.0,177.0,81.0,
611.0,177.0,89.0,
612.0,167.0,108.0,
613.0,178.0,103.0,
614.0,180.0,105.0,
615.0,172.0,112.0,
616.0,173.0,105.0,
617.0,173.0,93.0,
618.0,177.0,94.0,
619.0,180.0,91.0,
620.0,182.0,84.0,
621.0,176.0,89.0,
622.0,175.0,86.0,
623.0,174.0,82.0,
624.0,170.0,86.0,
625.0,171.0,84.0,
626.0,176.0,89.0,
627.0,169.0,93.0,
628.0,170.0,97.0,
629.0,179.0,102.0,
630.0,180.0,100.0,
631.0,189.0,94.0,
632.0,174.0,82.0,
633.0,170.0,88.0,
634.0,173.0,87.0,
635.0,175.0,99.0,
636.0,171.0,98.0,
637.0,173.0,89.0,
638.0,175.0,92.0,
639.0,175.0,91.0,
640.0,175.0,89.0,
641.0,177.0,97.0,
642.0,178.0,106.0,
643.0,184.0,102.0,
644.0,184.0,105.0,
645.0,178.0,104.0,
646.0,176.0,110.0,
647.0,179.0,118.0,
648.0,175.0,123.0,
649.0,176.0,135.0,
650.0,173.0,133.0,
651.0,180.0,120.0,
652.0,188.0,115.0,
653.0,193.0,112.0,
654.0,192.0,102.0,
655.0,179.0,116.0,
656.0,182.0,109.0,
657.0,189.0,115.0,
658.0,181.0,118.0,
659.0,189.0,116.0,
660.0,184.0,115.0,
661.0,175.0,115.0,
662.0,190.0,110.0,
663.0,193.0,104.0,
664.0,187.0,100.0,
665.0,183.0,95.0,
666.0,188.0,106.0,
667.0,188.0,99.0,
668.0,187.0,94.0,
669.0,192.0,94.0,
670.0,199.0,91.0,
671.0,193.0,94.0,
672.0,183.0,96.0,
673.0,183.0,99.0,
674.0,190.0,110.0,
675.0,198.0,99.0,
676.0,191.0,92.0,
677.0,188.0,102.0,
678.0,181.0,108.0,
679.0,185.0,107.0,
680.0,199.0,99.0,
681.0,198.0,107.0,
682.0,202.0,94.0,
683.0,194.0,95.0,
684.0,193.0,91.0,
685.0,188.0,92.0,
686.0,186.0,89.0,
687.0,184.0,83.0,
688.0,187.0,100.0,
689.0,182.0,110.0,
690.0,186.0,112.0,
691.0,192.0,103.0,
692.0,196.0,96.0,
693.0,196.0,100.0,
694.0,192.0,97.0,
695.0,195.0,87.0,
696.0,197.0,90.0,
697.0,193.0,88.0,
698.0,190.0,86.0,
699.0,184.0,102.0,
700.0,185.0,95.0,
701.0,187.0,90.0,
702.0,183.0,91.0,
703.0,175.0,87.0,
704.0,175.0,80.0,
705.0,165.0,82.0,
706.0,162.0,85.0,
707.0,165.0,90.0,
708.0,161.0,93.0,
709.0,155.0,94.0,
710.0,160.0,101.0,
711.0,166.0,99.0,
712.0,165.0,97.0,
713.0,158.0,96.0,
714.0,152.0,90.0,
715.0,156.0,96.0,
716.0,163.0,91.0,
717.0,165.0,97.0,
718.0,172.0,94.0,
719.0,178.0,89.0,
720.0,173.0,82.0,
721.0,172.0,89.0,
722.0,172.0,93.0,
723.0,165.0,96.0,
724.0,163.0,92.0,
725.0,160.0,97.0,
726.0,152.0,96.0,
727.0,149.0,99.0,
728.0,151.0,98.0,
729.0,151.0,97.0,
730.0,157.0,93.0,
731.0,162.0,89.0,
732.0,158.0,97.0,
733.0,166.0,85.0,
734.0,167.0,89.0,
735.0,162.0,96.0,
736.0,157.0,93.0,
737.0,159.0,102.0,
738.0,164.0,105.0,
739.0,163.0,101.0,
740.0,160.0,104.0,
741.0,161.0,109.0,
742.0,162.0,104.0,
743.0,168.0,97.0,
744.0,160.0,93.0,
745.0,158.0,91.0,
746.0,155.0,80.0,
747.0,162.0,71.0,
748.0,158.0,77.0,
749.0,154.0,77.0,
750.0,147.0,77.0,
751.0,148.0,79.0,
752.0,146.0,85.0,
753.0,144.0,93.0,
754.0,141.0,83.0,
755.0,144.0,79.0,
756.0,142.0,73.0,
757.0,136.0,74.0,
758.0,131.0,82.0,
759.0,135.0,75.0,
760.0,133.0,74.0,
761.0,133.0,73.0,
762.0,134.0,80.0,
763.0,130.0,84.0,
764.0,132.0,80.0,
765.0,135.0,80.0,
766.0,131.0,87.0,
767.0,124.0,92.0,
768.0,126.0,89.0,
769.0,125.0,93.0,
770.0,130.0,89.0,
771.0,135.0,82.0,
772.0,136.0,91.0,
773.0,129.0,94.0,
774.0,130.0,91.0,
775.0,134.0,86.0,
776.0,144.0,80.0,
777.0,143.0,85.0,
778.0,151.0,75.0,
779.0,147.0,72.0,
780.0,141.0,75.0,
781.0,144.0,75.0,
782.0,140.0,76.0,
783.0,137.0,76.0,
784.0,138.0,76.0,
785.0,148.0,68.0,
786.0,146.0,69.0,
787.0,146.0,65.0,
788.0,141.0,64.0,
789.0,136.0,70.0,
790.0,131.0,73.0,
791.0,126.0,70.0,
792.0,125.0,66.0,
793.0,126.0,73.0,
794.0,132.0,67.0,
795.0,129.0,71.0,
796.0,127.0,75.0,
797.0,126.0,73.0,
798.0,117.0,80.0,
799.0,123.0,87.0,
800.0,130.0,79.0,
801.0,127.0,82.0,
802.0,119.0,85.0,
803.0,116.0,88.0,
804.0,120.0,94.0,
805.0,130.0,93.0,
806.0,136.0,101.0,
807.0,141.0,112.0,
808.0,152.0,103.0,
809.0,151.0,95.0,
810.0,157.0,92.0,
811.0,161.0,105.0,
812.0,175.0,98.0,
813.0,180.0,93.0,
814.0,180.0,95.0,
815.0,195.0,80.0,
816.0,186.0,86.0,
817.0,184.0,91.0,
818.0,180.0,83.0,
819.0,182.0,92.0,
820.0,175.0,87.0,
821.0,177.0,82.0,
822.0,163.0,85.0,
823.0,162.0,81.0,
824.0,149.0,83.0,
825.0,145.0,88.0,
826.0,146.0,81.0,
827.0,143.0,75.0,
828.0,134.0,73.0,
829.0,134.0,72.0,
830.0,132.0,73.0,
831.0,136.0,66.0,
832.0,132.0,71.0,
833.0,135.0,67.0,
834.0,134.0,70.0,
835.0,134.0,69.0,
836.0,129.0,65.0,
837.0,128.0,64.0,
838.0,129.0,62.0,
839.0,127.0,58.0,
840.0,121.0,57.0,
841.0,122.0,59.0,
842.0,123.0,60.0,
843.0,118.0,60.0,
844.0,118.0,72.0,
845.0,117.0,77.0,
846.0,120.0,70.0,
847.0,118.0,78.0,
848.0,122.0,71.0,
849.0,123.0,64.0,
850.0,114.0,69.0,
851.0,108.0,80.0,
852.0,117.0,73.0,
853.0,114.0,74.0,
854.0,106.0,82.0,
855.0,113.0,85.0,
856.0,113.0,90.0,
857.0,112.0,81.0,
858.0,114.0,76.0,
859.0,110.0,78.0,
860.0,114.0,71.0,
861.0,110.0,67.0,
862.0,109.0,69.0,
863.0,106.0,76.0,
864.0,117.0,67.0,
865.0,116.0,66.0,
866.0,113.0,71.0,
867.0,116.0,63.0,
868.0,115.0,58.0,
869.0,109.0,59.0,
870.0,104.0,64.0,
871.0,104.0,60.0,
872.0,102.0,62.0,
873.0,102.0,63.0,
874.0,107.0,63.0,
875.0,98.0,70.0,
876.0,105.0,60.0,
877.0,107.0,62.0,
878.0,108.0,59.0,
879.0,113.0,57.0,
880.0,115.0,58.0,
881.0,119.0,62.0,
882.0,118.0,65.0,
883.0,118.0,62.0,
884.0,122.0,61.0,
885.0,120.0,59.0,
886.0,117.0,61.0,
887.0,120.0,64.0,
888.0,116.0,65.0,
889.0,119.0,69.0,
890.0,118.0,61.0,
891.0,117.0,68.0,
892.0,118.0,73.0,
893.0,109.0,79.0,
894.0,105.0,71.0,
895.0,104.0,74.0,
896.0,103.0,67.0,
897.0,112.0,62.0,
898.0,114.0,54.0,
899.0,111.0,55.0,
900.0,112.0,53.0,
901.0,109.0,56.0,
902.0,111.0,59.0,
903.0,113.0,54.0,
904.0,110.0,56.0,
905.0,111.0,50.0,
906.0,105.0,50.0,
907.0,103.0,49.0,
908.0,100.0,53.0,
909.0,100.0,52.0,
910.0,96.0,53.0,
911.0,95.0,55.0,
912.0,96.0,49.0,
913.0,92.0,52.0,
914.0,91.0,52.0,
915.0,96.0,51.0,
916.0,96.0,54.0,
917.0,91.0,58.0,
918.0,90.0,54.0,
919.0,91.0,55.0,
920.0,88.0,58.0,
921.0,98.0,52.0,
922.0,95.0,56.0,
923.0,87.0,62.0,
924.0,94.0,57.0,
925.0,95.0,55.0,
926.0,93.0,60.0,
927.0,94.0,54.0,
928.0,93.0,51.0,
929.0,90.0,53.0,
930.0,84.0,56.0,
931.0,84.0,53.0,
932.0,87.0,54.0,
933.0,87.0,51.0,
934.0,84.0,58.0,
935.0,87.0,61.0,
936.0,88.0,60.0,
937.0,89.0,53.0,
938.0,88.0,53.0,
939.0,89.0,51.0,
940.0,91.0,50.0,
941.0,92.0,49.0,
942.0,92.0,45.0,
943.0,93.0,46.0,
944.0,90.0,48.0,
945.0,91.0,46.0,
946.0,95.0,48.0,
947.0,96.0,55.0,
948.0,93.0,56.0,
949.0,103.0,53.0,
950.0,106.0,48.0,
951.0,106.0,55.0,
952.0,102.0,61.0,
953.0,102.0,66.0,
954.0,101.0,68.0,
955.0,97.0,67.0,
956.0,98.0,66.0,
957.0,100.0,64.0,
958.0,110.0,62.0,
959.0,107.0,61.0,
960.0,108.0,62.0,
961.0,109.0,59.0,
962.0,103.0,56.0,
963.0,100.0,54.0,
964.0,103.0,53.0,
965.0,104.0,59.0,
966.0,102.0,64.0,
967.0,99.0,65.0,
968.0,99.0,58.0,
969.0,106.0,64.0,
970.0,101.0,66.0,
971.0,95.0,73.0,
972.0,95.0,69.0,
973.0,93.0,65.0,
974.0,91.0,58.0,
975.0,88.0,64.0,
976.0,85.0,63.0,
977.0,89.0,64.0,
978.0,89.0,65.0,
979.0,84.0,71.0,
980.0,85.0,66.0,
981.0,83.0,67.0,
982.0,84.0,57.0,
983.0,84.0,50.0,
984.0,86.0,53.0,
985.0,84.0,52.0,
986.0,81.0,54.0,
987.0,76.0,61.0,
988.0,79.0,58.0,
989.0,81.0,56.0,
990.0,83.0,53.0,
991.0,82.0,55.0,
992.0,83.0,54.0,
993.0,83.0,56.0,
994.0,88.0,51.0,
995.0,86.0,51.0,
996.0,85.0,55.0,
997.0,86.0,54.0,
998.0,89.0,53.0,
999.0,94.0,48.0,
1000.0,93.0,56.0,
1001.0,92.0,56.0,
1002.0,88.0,66.0,
1003.0,84.0,69.0,
1004.0,87.0,75.0,
1005.0,82.0,82.0,
1006.0,79.0,83.0,
1007.0,86.0,81.0,
1008.0,85.0,85.0,
1009.0,88.0,80.0,
1010.0,93.0,80.0,
1011.0,99.0,70.0,
1012.0,99.0,71.0,
1013.0,99.0,66.0,
1014.0,102.0,57.0,
1015.0,103.0,58.0,
1016.0,101.0,59.0,
1017.0,99.0,52.0,
1018.0,102.0,50.0,
1019.0,102.0,54.0,
1020.0,95.0,56.0,
1021.0,98.0,60.0,
1022.0,98.0,58.0,
1023.0,99.0,60.0,
1024.0,103.0,57.0,
1025.0,105.0,60.0,
1026.0,106.0,60.0,
1027.0,106.0,64.0,
1028.0,109.0,56.0,
1029.0,107.0,54.0,
1030.0,108.0,54.0,
1031.0,102.0,57.0,
1032.0,103.0,62.0,
1033.0,103.0,66.0,
1034.0,106.0,61.0,
1035.0,109.0,61.0,
1036.0,104.0,52.0,
1037.0,111.0,51.0,
1038.0,110.0,56.0,
1039.0,110.0,61.0,
1040.0,113.0,59.0,
1041.0,113.0,62.0,
1042.0,112.0,55.0,
1043.0,106.0,57.0,
1044.0,113.0,53.0,
1045.0,118.0,52.0,
1046.0,114.0,55.0,
1047.0,118.0,48.0,
1048.0,118.0,56.0,
1049.0,118.0,57.0,
1050.0,119.0,56.0,
1051.0,117.0,54.0,
1052.0,109.0,55.0,
1053.0,110.0,52.0,
1054.0,114.0,50.0,
1055.0,109.0,64.0,
1056.0,115.0,57.0,
1057.0,112.0,63.0,
1058.0,110.0,58.0,
1059.0,109.0,64.0,
1060.0,108.0,70.0,
1061.0,116.0,64.0,
1062.0,115.0,62.0,
1063.0,121.0,60.0,
1064.0,111.0,63.0,
1065.0,114.0,64.0,
1066.0,111.0,67.0,
1067.0,115.0,68.0,
1068.0,115.0,69.0,
